"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"831",741261,741261,816785,"Species","Centrobotrys thermophila","Petrushevskaya, 1965",493449,NA,NA,2,1,"Radiozoa","Nassellaria","Cannobotryidae","Centrobotrys","Centrobotrys thermophila","Polycystina","Magdalena Transition"
"832",741266,741266,816642,"Species","Centrocubus cladostylus","Haeckel, 1887",493309,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Centrocubus","Centrocubus cladostylus","Polycystina","Magdalena Transition"
"833",741302,741302,816640,"Species","Cephalospyris cancellata","Haeckel, 1887",493682,NA,NA,3,1,"Radiozoa","Nassellaria","Trissocyclidae","Cephalospyris","Cephalospyris cancellata","Polycystina","Magdalena Transition"
"834",741567,741567,738303,"Phylum","Chaetognatha",NA,2081,NA,NA,5,1,"Chaetognatha",NA,NA,NA,NA,NA,"Magdalena Transition"
"835",741713,741713,420623,"Species","Cheilopogon papilio","(Clark, 1936)",272159,TRUE,"LC",1,1,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon papilio","Actinopteri","Magdalena Transition"
"836",742115,742115,767162,"Infraclass","Cirripedia","Burmeister, 1834",1082,NA,NA,3,1,"Arthropoda",NA,NA,NA,NA,NA,"Magdalena Transition"
"837",742143,742143,742139,"Species","Cladococcus cervicornis","Haeckel, 1860",493315,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Cladococcus","Cladococcus cervicornis","Polycystina","Magdalena Transition"
"838",742145,742145,742139,"Species","Cladococcus scoparius","Haeckel, 1887",493317,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Cladococcus","Cladococcus scoparius","Polycystina","Magdalena Transition"
"839",742207,742207,816682,"Species","Clathrocanium coarctatum","Ehrenberg, 1872",493527,NA,NA,3,1,"Radiozoa","Nassellaria","Plagiacanthidae","Clathrocanium","Clathrocanium coarctatum","Polycystina","Magdalena Transition"
"840",742208,742208,816702,"Species","Clathrocorys teuscheri","Haeckel, 1887",493532,NA,NA,5,1,"Radiozoa","Nassellaria","Plagiacanthidae","Clathrocorys","Clathrocorys teuscheri","Polycystina","Magdalena Transition"
"841",742502,742502,778569,"Species","Collosphaera macropora","Popofsky, 1917",493482,NA,NA,1,1,"Radiozoa","Nassellaria","Collozoidae","Collosphaera","Collosphaera macropora","Polycystina","Magdalena Transition"
"842",742503,742503,778569,"Species","Collosphaera polygona","Haeckel, 1887",493483,NA,NA,2,1,"Radiozoa","Nassellaria","Collozoidae","Collosphaera","Collosphaera polygona","Polycystina","Magdalena Transition"
"843",742930,742930,816797,"Species","Cornutella profunda","Ehrenberg, 1856",493629,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Cornutella","Cornutella profunda","Polycystina","Magdalena Transition"
"844",742934,742934,519044,"Genus","Corocalyptra",NA,391961,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Corocalyptra",NA,"Polycystina","Magdalena Transition"
"845",742935,742935,742934,"Species","Corocalyptra cervus",NA,549499,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Corocalyptra","Corocalyptra cervus","Polycystina","Magdalena Transition"
"846",743247,743247,743246,"Species","Cromyomma circumtextum","Haeckel, 1887",391895,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Cromyomma","Cromyomma circumtextum","Polycystina","Magdalena Transition"
"847",743732,743732,771815,"Species","Cystechinus loveni","A. Agassiz, 1898",568594,NA,NA,2,1,"Echinodermata","Holasteroida","Urechinidae","Cystechinus","Cystechinus loveni","Echinoidea","Magdalena Transition"
"848",743939,743939,753566,"Family","Delphinidae","Gray, 1821",136980,NA,NA,3,1,"Chordata","Cetartiodactyla","Delphinidae",NA,NA,"Mammalia","Magdalena Transition"
"849",744307,744307,433743,"Species","Diapterus brevirostris","(Sauvage, 1879)",398538,NA,NA,7,1,"Chordata","Perciformes","Gerreidae","Diapterus","Diapterus brevirostris","Actinopteri","Magdalena Transition"
"850",744375,744375,744374,"Species","Dictyocoryne profunda","Ehrenberg, 1872",412935,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Dictyocoryne","Dictyocoryne profunda","Polycystina","Magdalena Transition"
"851",744376,744376,744374,"Species","Dictyocoryne truncatum","(Ehrenberg) Nigrini & Moore, 1979",412936,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Dictyocoryne","Dictyocoryne truncatum","Polycystina","Magdalena Transition"
"852",744383,744383,519044,"Genus","Dictyophimus","Ehrenberg, 1847 emend. Nigrini, 1968",391896,NA,NA,3,1,"Radiozoa","Nassellaria","Theoperidae","Dictyophimus",NA,"Polycystina","Magdalena Transition"
"853",744675,744675,761265,"Order","Doliolida","Delage & Hérouard, 1898",137212,NA,NA,3,1,"Chordata","Doliolida",NA,NA,NA,"Thaliacea","Magdalena Transition"
"854",744850,744850,816633,"Species","Druppatractus irregularis","Popofsky, 1912",493326,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Druppatractus","Druppatractus irregularis","Polycystina","Magdalena Transition"
"855",744910,744910,755267,"Family","Echeneidae","Rafinesque, 1810",125533,NA,NA,1,1,"Chordata","Perciformes","Echeneidae",NA,NA,"Actinopteri","Magdalena Transition"
"856",744929,744929,738303,"Phylum","Echinodermata","Bruguière, 1791 [ex Klein, 1734]",1806,NA,NA,3,1,"Echinodermata",NA,NA,NA,NA,NA,"Magdalena Transition"
"857",745367,745367,439446,"Species","Epinephelus clippertonensis","Allen & Robertson, 1999",273843,TRUE,"LC",1,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus clippertonensis","Actinopteri","Magdalena Transition"
"858",745368,745368,439446,"Species","Epinephelus quinquefasciatus","(Bocourt, 1868)",304761,TRUE,"DD",1,1,"Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus quinquefasciatus","Actinopteri","Magdalena Transition"
"859",745609,745609,519044,"Genus","Eucecryphalus",NA,493638,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Eucecryphalus",NA,"Polycystina","Magdalena Transition"
"860",745676,745676,519044,"Genus","Eucyrtidium","Ehrenberg, 1847 emend. Nigrini, 1967",413006,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium",NA,"Polycystina","Magdalena Transition"
"861",745677,745677,745676,"Species","Eucyrtidium acuminatum","(Ehrenberg) Ehrenberg, 1847",413007,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium acuminatum","Polycystina","Magdalena Transition"
"862",745678,745678,745676,"Species","Eucyrtidium anomalum","(Haeckel) Haeckel, 1862",413073,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium anomalum","Polycystina","Magdalena Transition"
"863",745681,745681,745676,"Species","Eucyrtidium hexagonatum","Haeckel, 1887",413008,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium hexagonatum","Polycystina","Magdalena Transition"
"864",745682,745682,745676,"Species","Eucyrtidium hexastichum","Haeckel, 1887",413075,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Eucyrtidium","Eucyrtidium hexastichum","Polycystina","Magdalena Transition"
"865",745739,745739,747141,"Genus","Eugorgia","Verrill, 1868",267424,NA,NA,7,2,"Cnidaria","Alcyonacea","Gorgoniidae","Eugorgia",NA,"Anthozoa","Magdalena Transition"
"866",746792,746792,821006,"Species","Giraffospyris circumflexa",NA,NA,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Giraffospyris","Giraffospyris circumflexa","Polycystina","Magdalena Transition"
"867",746828,746828,746827,"Species","Globigerina bulloides","d'Orbigny, 1826",113434,NA,NA,18,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina bulloides","Globothalamea","Magdalena Transition"
"868",746839,746839,768186,"Species","Globigerinella calida","(Parker, 1962)",418106,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globigerinella calida","Globothalamea","Magdalena Transition"
"869",746841,746841,768186,"Species","Globigerinella siphonifera","(d'Orbigny, 1839)",113440,NA,NA,9,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globigerinella siphonifera","Globothalamea","Magdalena Transition"
"870",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",113444,NA,NA,12,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides ruber","Globothalamea","Magdalena Transition"
"871",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,NA,NA,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassaformis","Globothalamea","Magdalena Transition"
"872",746876,746876,629048,"Species","Globorotalia hirsuta","(d'Orbigny, 1839)",113448,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia hirsuta","Globothalamea","Magdalena Transition"
"873",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,NA,NA,9,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia inflata","Globothalamea","Magdalena Transition"
"874",746878,746878,629048,"Species","Globorotalia menardii","(d'Orbigny, 1826)",113450,NA,NA,6,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia menardii","Globothalamea","Magdalena Transition"
"875",746889,746889,629048,"Species","Globorotalia tosaensis","Takayanagi & Saito, 1962",735209,NA,NA,4,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia tosaensis","Globothalamea","Magdalena Transition"
"876",746890,746890,629048,"Species","Globorotalia truncatulinoides","(d'Orbigny, 1839)",113453,NA,NA,2,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia truncatulinoides","Globothalamea","Magdalena Transition"
"877",746891,746891,629048,"Species","Globorotalia tumida","(Brady, 1877)",418114,NA,NA,12,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia tumida","Globothalamea","Magdalena Transition"
"878",746896,746896,821010,"Species","Globorotaloides hexagonus",NA,NA,NA,NA,10,1,"Foraminifera","Globigerinida","Candeinidae","Globorotaloides","Globorotaloides hexagonus",NA,"Magdalena Transition"
"879",746897,746897,828600,"Species","Globoturborotalita rubescens","(Hofker, 1956)",113454,NA,NA,4,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globoturborotalita rubescens","Globothalamea","Magdalena Transition"
"880",746898,746898,828600,"Species","Globoturborotalita tenella","(Parker, 1958)",113455,NA,NA,3,1,"Foraminifera","Globigerinida","Globigerinidae","Globoturborotalita","Globoturborotalita tenella","Globothalamea","Magdalena Transition"
"881",747333,747333,747330,"Species","Gymnothorax mordax","(Ayres, 1859)",271856,NA,NA,2,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax mordax","Actinopteri","Magdalena Transition"
"882",747547,747547,747545,"Species","Haliomma macrodoras",NA,NA,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Haliomma","Haliomma macrodoras","Polycystina","Magdalena Transition"
"883",747825,747825,747819,"Species","Heliacus mazatlanicus","Pilsbry & Lowe, 1932",574871,NA,NA,1,1,"Mollusca","Heterobranchia incertae sedis","Architectonicidae","Heliacus","Heliacus mazatlanicus","Gastropoda","Magdalena Transition"
"884",747829,747829,835719,"Species","Heliaster hexagonium","Hollande & Enjumet, 1960",493286,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Heliaster","Heliaster hexagonium","Polycystina","Magdalena Transition"
"885",747858,747858,747857,"Species","Heliodiscus asteriscus","Haeckel, 1887",412928,NA,NA,3,1,"Radiozoa","Spumellaria","Heliodiscidae","Heliodiscus","Heliodiscus asteriscus","Polycystina","Magdalena Transition"
"886",748166,748166,453782,"Species","Hexacontium entacanthum","Joergensen, 1900",385291,NA,NA,4,1,"Radiozoa","Spumellaria","Actinommidae","Hexacontium","Hexacontium entacanthum","Polycystina","Magdalena Transition"
"887",748170,748170,453782,"Species","Hexacontium laevigatum","Haeckel, 1887",412916,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Hexacontium","Hexacontium laevigatum","Polycystina","Magdalena Transition"
"888",748180,748180,821113,"Species","Hexadoras octahedrum",NA,NA,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Hexadoras","Hexadoras octahedrum","Polycystina","Magdalena Transition"
"889",748202,748202,748201,"Species","Hexastylus hirsutus",NA,NA,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Hexastylus","Hexastylus hirsutus","Polycystina","Magdalena Transition"
"890",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,NA,NA,4,1,"Cnidaria",NA,NA,NA,NA,"Hydrozoa","Magdalena Transition"
"891",749154,749154,749153,"Species","Labrisomus wigginsi","Hubbs, 1953",281265,TRUE,"DD",3,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus wigginsi","Actinopteri","Magdalena Transition"
"892",749298,749298,816771,"Species","Lampromitra coronata","Haeckel, 1887",493542,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lampromitra","Lampromitra coronata","Polycystina","Magdalena Transition"
"893",749300,749300,816771,"Species","Lampromitra quadricuspis","Haeckel, 1887",493545,NA,NA,1,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lampromitra","Lampromitra quadricuspis","Polycystina","Magdalena Transition"
"894",749347,749347,749346,"Species","Larcopyle buetschlii","Dreyer, 1889",412959,NA,NA,1,1,"Radiozoa","Spumellaria","Litheliidae","Larcopyle","Larcopyle buetschlii","Polycystina","Magdalena Transition"
"895",749351,749351,741656,"Family","Laridae",NA,136988,NA,NA,1,1,"Chordata","Charadriiformes","Laridae",NA,NA,"Aves","Magdalena Transition"
"896",749901,749901,776646,"Species","Lile nigrofasciata","Castro-Aguirre, Ruiz-Campos & Balart, 2002",281351,TRUE,"LC",1,1,"Chordata","Clupeiformes","Clupeidae","Lile","Lile nigrofasciata","Actinopteri","Magdalena Transition"
"897",750049,750049,750048,"Species","Lipmanella bombus","Haeckel, 1887",413076,NA,NA,4,1,"Radiozoa","Nassellaria","Theoperidae","Lipmanella","Lipmanella bombus","Polycystina","Magdalena Transition"
"898",750050,750050,750048,"Species","Lipmanella dictyoceras","(Haeckel) Kling, 1973",413077,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Lipmanella","Lipmanella dictyoceras","Polycystina","Magdalena Transition"
"899",750083,750083,528136,"Genus","Lithelius","Haeckel, 1862",385311,NA,NA,3,1,"Radiozoa","Spumellaria","Litheliidae","Lithelius",NA,"Polycystina","Magdalena Transition"
"900",750098,750098,821286,"Species","Lithomitra infundibulum",NA,NA,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Lithomitra","Lithomitra infundibulum","Polycystina","Magdalena Transition"
"901",750099,750099,816796,"Species","Lithopera bacca","Ehrenberg, 1872",493651,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Lithopera","Lithopera bacca","Polycystina","Magdalena Transition"
"902",750141,750141,779498,"Species","Lithostrobus hexagonalis","Haeckel, 1887",409643,NA,NA,1,1,"Radiozoa","Nassellaria","Theoperidae","Lithostrobus","Lithostrobus hexagonalis","Polycystina","Magdalena Transition"
"903",750163,750163,464408,"Species","Littoraria angulifera","(Lamarck, 1822)",419565,NA,NA,1,1,"Mollusca","Littorinimorpha","Littorinidae","Littoraria","Littoraria angulifera","Gastropoda","Magdalena Transition"
"904",750265,750265,779134,"Genus","Lophophaena",NA,390979,NA,NA,3,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lophophaena",NA,"Polycystina","Magdalena Transition"
"905",750266,750266,750265,"Species","Lophophaena buetschlii","(Haeckel) Petrushevskaya, 1971",493549,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lophophaena","Lophophaena buetschlii","Polycystina","Magdalena Transition"
"906",750267,750267,750265,"Species","Lophophaena hispida","(Ehrenberg) Petrushevskaya, 1971",413080,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lophophaena","Lophophaena hispida","Polycystina","Magdalena Transition"
"907",750278,750278,778571,"Genus","Lophospyris","Haeckel, 1881 emend. Goll, 1977",412976,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Lophospyris",NA,"Polycystina","Magdalena Transition"
"908",752044,752044,738303,"Phylum","Mollusca",NA,51,NA,NA,3,1,"Mollusca",NA,NA,NA,NA,NA,"Magdalena Transition"
"909",752921,752921,793969,"Species","Neogloboquadrina dutertrei","(d'Orbigny, 1839)",113473,NA,NA,10,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina dutertrei","Globothalamea","Magdalena Transition"
"910",752976,752976,477367,"Species","Neorhynchia abyssa",NA,NA,NA,NA,1,1,"Brachiopoda",NA,"Frieleiidae","Neorhynchia","Neorhynchia abyssa","Rhynchonellata","Magdalena Transition"
"911",752986,752986,816739,"Species","Neosemantis distephanus","Popofsky, 1913",493557,NA,NA,3,1,"Radiozoa","Nassellaria","Plagiacanthidae","Neosemantis","Neosemantis distephanus","Polycystina","Magdalena Transition"
"912",753028,753028,860011,"Species","Nephrospyris renilla","Haeckel, 1887",493691,NA,NA,2,1,"Radiozoa","Nassellaria","Trissocyclidae","Nephrospirus","Nephrospyris renilla","Polycystina","Magdalena Transition"
"913",753466,753466,777306,"Species","Occidentarius platypogon","(Günther, 1864)",293656,TRUE,"LC",8,2,"Chordata","Siluriformes","Ariidae","Occidentarius","Occidentarius platypogon","Actinopteri","Magdalena Transition"
"914",753525,753525,778127,"Genus","Octopyle","Haeckel, 1881",412952,NA,NA,2,1,"Radiozoa","Spumellaria","Pyloniidae","Octopyle",NA,"Polycystina","Magdalena Transition"
"915",753776,753776,699252,"Subspecies","Oneirophanta mutabilis mutabilis","Théel, 1879",428876,NA,NA,1,1,"Echinodermata","Elasipodida","Deimatidae","Oneirophanta","Oneirophanta mutabilis","Holothuroidea","Magdalena Transition"
"916",753974,753974,652062,"Species","Orbulina universa","d'Orbigny, 1839",113460,NA,NA,17,1,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Orbulina universa","Globothalamea","Magdalena Transition"
"917",754940,754940,758691,"Genus","Pareques","Gill, 1876",270286,NA,NA,2,1,"Chordata","Perciformes","Sciaenidae","Pareques",NA,"Actinopteri","Magdalena Transition"
"918",755330,755330,794022,"Genus","Peridium",NA,391955,NA,NA,5,1,"Radiozoa",NA,NA,"Peridium",NA,"Radiozoa incertae sedis","Magdalena Transition"
"919",755505,755505,741656,"Family","Phalaropodidae",NA,136989,NA,NA,1,1,"Chordata","Charadriiformes","Phalaropodidae",NA,NA,"Aves","Magdalena Transition"
"920",755648,755648,755647,"Species","Phormacantha hystrix","(Joergensen) Joergensen, 1905",345901,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Phormacantha","Phormacantha hystrix","Polycystina","Magdalena Transition"
"921",755655,755655,779674,"Species","Phormostichoartus corbula","(Harting) Nigrini, 1977",413037,NA,NA,1,1,"Radiozoa","Nassellaria","Artostrobiidae","Phormostichoartus","Phormostichoartus corbula","Polycystina","Magdalena Transition"
"922",755876,755876,492687,"Species","Pinnixa occidentalis","Rathbun, 1894",445050,NA,NA,1,1,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa","Pinnixa occidentalis","Malacostraca","Magdalena Transition"
"923",755917,755917,766931,"Superclass","Pisces",NA,11676,NA,NA,5783,1,"Chordata",NA,NA,NA,NA,NA,"Magdalena Transition"
"924",756101,756101,756099,"Species","Plegmosphaera lepticali","Renz, 1976",493375,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Plegmosphaera","Plegmosphaera lepticali","Polycystina","Magdalena Transition"
"925",756102,756102,756099,"Species","Plegmosphaera maxima",NA,NA,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Plegmosphaera","Plegmosphaera maxima","Polycystina","Magdalena Transition"
"926",756103,756103,756099,"Species","Plegmosphaera pachyplegma","Haeckel, 1887",493378,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Plegmosphaera","Plegmosphaera pachyplegma","Polycystina","Magdalena Transition"
"927",756220,756220,768906,"Genus","Plexaura","Lamouroux, 1812",267752,NA,NA,2,1,"Cnidaria","Alcyonacea","Plexauridae","Plexaura",NA,"Anthozoa","Magdalena Transition"
"928",756395,756395,738325,"Class","Polychaeta","Grube, 1850",883,NA,NA,7,1,"Annelida",NA,NA,NA,NA,"Polychaeta","Magdalena Transition"
"929",757214,757214,816722,"Species","Pseudocubus obeliscus","Haeckel, 1887",493567,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Pseudocubus","Pseudocubus obeliscus","Polycystina","Magdalena Transition"
"930",757433,757433,757431,"Species","Pterocanium praetextum","(Ehrenberg) Haeckel, 1887",412998,NA,NA,3,1,"Radiozoa","Nassellaria","Theoperidae","Pterocanium","Pterocanium praetextum","Polycystina","Magdalena Transition"
"931",757453,757453,757450,"Species","Pterocorys hertwigii","(Haeckel) Petrushevskaya, 1971",413023,NA,NA,4,1,"Radiozoa","Nassellaria","Pterocorythidae","Pterocorys","Pterocorys hertwigii","Polycystina","Magdalena Transition"
"932",757455,757455,757450,"Species","Pterocorys minythorax","(Nigrini) Nigrini & Moore, 1979",413024,NA,NA,1,1,"Radiozoa","Nassellaria","Pterocorythidae","Pterocorys","Pterocorys minythorax","Polycystina","Magdalena Transition"
"933",757456,757456,757450,"Species","Pterocorys zancleus","(Mueller) Nigrini & Moore, 1979",413025,NA,NA,2,1,"Radiozoa","Nassellaria","Pterocorythidae","Pterocorys","Pterocorys zancleus","Polycystina","Magdalena Transition"
"934",757468,757468,501106,"Species","Pteromylaeus asperrimus","(Gilbert, 1898)",271493,TRUE,"DD",1,1,"Chordata","Myliobatiformes","Myliobatidae","Pteromylaeus","Pteromylaeus asperrimus","Elasmobranchii","Magdalena Transition"
"935",757473,757473,816631,"Species","Pteropilium stratiotes","Haeckel, 1887",493573,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Pteropilium","Pteropilium stratiotes","Polycystina","Magdalena Transition"
"936",757483,757483,816716,"Species","Pteroscenium pinnatum","Haeckel, 1887",493575,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Pteroscenium","Pteroscenium pinnatum","Polycystina","Magdalena Transition"
"937",757592,757592,816668,"Species","Pylolena armata","Haeckel, 1887",493597,NA,NA,3,1,"Radiozoa","Spumellaria","Pyloniidae","Pylolena","Pylolena armata","Polycystina","Magdalena Transition"
"938",758365,758365,816764,"Species","Saccospyris antarctica","Haecker, 1907",493453,NA,NA,2,1,"Radiozoa","Nassellaria","Cannobotryidae","Saccospyris","Saccospyris antarctica","Polycystina","Magdalena Transition"
"939",758424,758424,761265,"Order","Salpida","Forbes, 1853",137214,NA,NA,5,1,"Chordata","Salpida",NA,NA,NA,"Thaliacea","Magdalena Transition"
"940",759167,759167,759166,"Species","Sethoconus tabulatus","Haeckel, 1887",493661,NA,NA,3,1,"Radiozoa","Nassellaria","Theoperidae","Sethoconus","Sethoconus tabulatus","Polycystina","Magdalena Transition"
"941",759169,759169,816761,"Species","Sethophormis aurelia","Haeckel, 1887",493577,NA,NA,2,1,"Radiozoa","Nassellaria","Plagiacanthidae","Sethophormis","Sethophormis aurelia","Polycystina","Magdalena Transition"
"942",759373,759373,759371,"Species","Siphonosphaera polysiphonia","Haeckel, 1887",412906,NA,NA,1,1,"Radiozoa","Nassellaria","Collozoidae","Siphonosphaera","Siphonosphaera polysiphonia","Polycystina","Magdalena Transition"
"943",759545,759545,759540,"Species","Solenosphaera zanguebarica","Brandt, 1905",493490,NA,NA,2,1,"Radiozoa","Nassellaria","Collozoidae","Solenosphaera","Solenosphaera zanguebarica","Polycystina","Magdalena Transition"
"944",759719,759719,759716,"Species","Sphyraena lucasana","Gill, 1863",273982,TRUE,"DD",3,1,"Chordata","Perciformes","Sphyraenidae","Sphyraena","Sphyraena lucasana","Actinopteri","Magdalena Transition"
"945",759793,759793,778565,"Genus","Spirocyrtis",NA,493425,NA,NA,2,1,"Radiozoa","Nassellaria","Artostrobiidae","Spirocyrtis",NA,"Polycystina","Magdalena Transition"
"946",759851,759851,512683,"Genus","Spongaster","Ehrenberg, 1860",412939,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongaster",NA,"Polycystina","Magdalena Transition"
"947",759864,759864,816781,"Species","Spongodictyon spongiosum","(Mueller, 1858)",493386,NA,NA,1,1,"Radiozoa","Spumellaria","Actinommidae","Spongodictyon","Spongodictyon spongiosum","Polycystina","Magdalena Transition"
"948",759866,759866,759865,"Species","Spongodiscus resurgens","Ehrenberg, 1854",493608,NA,NA,3,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongodiscus","Spongodiscus resurgens","Polycystina","Magdalena Transition"
"949",759868,759868,512683,"Genus","Spongolena",NA,NA,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongolena",NA,"Polycystina","Magdalena Transition"
"950",759869,759869,816715,"Species","Spongoliva ellipsoides","Popofsky, 1912",493470,NA,NA,2,1,"Radiozoa","Spumellaria","Coccodiscidae","Spongoliva","Spongoliva ellipsoides","Polycystina","Magdalena Transition"
"951",759871,759871,778122,"Genus","Spongoplegma",NA,493389,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Spongoplegma",NA,"Polycystina","Magdalena Transition"
"952",759877,759877,816662,"Species","Spongosphaera streptacantha","Haeckel, 1860",493393,NA,NA,4,1,"Radiozoa","Spumellaria","Actinommidae","Spongosphaera","Spongosphaera streptacantha","Polycystina","Magdalena Transition"
"953",759879,759879,779658,"Species","Spongotrochus glacialis","Popofsky, 1908",412949,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Spongotrochus","Spongotrochus glacialis","Polycystina","Magdalena Transition"
"954",760172,760172,779672,"Species","Stichopilium bicorne","Haeckel, 1887",413027,NA,NA,3,1,"Radiozoa","Nassellaria","Pterocorythidae","Stichopilium","Stichopilium bicorne","Polycystina","Magdalena Transition"
"955",760191,760191,760190,"Species","Stigmosphaera cruciata","Hollande & Enjumet, 1960",493395,NA,NA,3,1,"Radiozoa","Spumellaria","Actinommidae","Stigmosphaera","Stigmosphaera cruciata","Polycystina","Magdalena Transition"
"956",760398,760398,760396,"Species","Stylochlamydium venustum","(Bailey) Haeckel, 1887",413067,NA,NA,1,1,"Radiozoa","Spumellaria","Spongodiscidae","Stylochlamydium","Stylochlamydium venustum","Polycystina","Magdalena Transition"
"957",760531,760531,768906,"Genus","Swiftia","Duchassaing & Michelotti, 1864",125314,NA,NA,1,1,"Cnidaria","Alcyonacea","Plexauridae","Swiftia",NA,"Anthozoa","Magdalena Transition"
"958",761037,761037,822131,"Species","Tessarastrum straussii",NA,NA,NA,NA,2,1,"Radiozoa","Spumellaria","Spongodiscidae","Tessarastrum","Tessarastrum straussii","Polycystina","Magdalena Transition"
"959",761053,761053,773234,"Species","Tetraclita porosa","(Gmelin, 1790)",208888,NA,NA,1,1,"Arthropoda","Sessilia","Tetraclitidae","Tetraclita","Tetraclita porosa",NA,"Magdalena Transition"
"960",761303,761303,761301,"Species","Thecosphaera inermis","(Haeckel) Haeckel, 1887",493400,NA,NA,2,1,"Radiozoa","Spumellaria","Actinommidae","Thecosphaera","Thecosphaera inermis","Polycystina","Magdalena Transition"
