"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","gisd","redlist","status","ecoregion"
"94",477211,477211,648623,"Species","Neomysis americana","(S.I. Smith, 1873)",157807,5,2,"Arthropoda","Mysida","Mysidae","Neomysis","Neomysis americana","Malacostraca",NA,NA,NA,"Rio de la Plata"
"95",477269,477269,775945,"Species","Neoparacondylactis haraldoi","Zamponi, 1974",290457,1,1,"Cnidaria","Actiniaria","Actiniidae","Neoparacondylactis","Neoparacondylactis haraldoi","Anthozoa",NA,NA,NA,"Rio de la Plata"
"96",478944,478944,649621,"Species","Notocirrus lorum","Ehlers, 1897",329989,1,1,"Annelida","Eunicida","Oenonidae","Notocirrus","Notocirrus lorum","Polychaeta",NA,NA,NA,"Rio de la Plata"
"97",478947,478947,649621,"Species","Notocirrus virginis","(Kinberg, 1865)",334235,1,1,"Annelida","Eunicida","Oenonidae","Notocirrus","Notocirrus virginis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"98",479428,479428,699093,"Species","Nucula atacellana","Schenck, 1939",140585,1,1,"Mollusca","Nuculida","Nuculidae","Nucula","Nucula atacellana","Bivalvia",NA,NA,NA,"Rio de la Plata"
"99",479730,479730,479723,"Species","Obelia dichotoma","(Linnaeus, 1758)",117386,1,1,"Cnidaria","Leptothecata","Campanulariidae","Obelia","Obelia dichotoma","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"100",479735,479735,479723,"Species","Obelia longissima","(Pallas, 1766)",117389,1,1,"Cnidaria","Leptothecata","Campanulariidae","Obelia","Obelia longissima","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"101",480164,480164,480146,"Species","Ocypode quadrata","(Fabricius, 1787)",158432,1,1,"Arthropoda","Decapoda","Ocypodidae","Ocypode","Ocypode quadrata","Malacostraca",NA,NA,NA,"Rio de la Plata"
"102",480251,480251,753562,"Species","Odontesthes argentinensis","(Valenciennes, 1835)",281824,4,2,"Chordata","Atheriniformes","Atherinidae","Odontesthes","Odontesthes argentinensis","Actinopteri",NA,NA,NA,"Rio de la Plata"
"103",481280,481280,770593,"Genus","Oniscus","Linnaeus, 1758",147059,1,1,"Arthropoda","Isopoda","Oniscidae","Oniscus",NA,"Malacostraca",NA,NA,NA,"Rio de la Plata"
"104",481615,481615,481560,"Species","Ophiacantha vivipara","Ljungman, 1871",173200,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiacantha vivipara","Ophiuroidea",NA,NA,NA,"Rio de la Plata"
"105",482278,482278,772262,"Species","Ophioplocus januarii","(Lütken, 1856)",243986,2,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophioplocus","Ophioplocus januarii","Ophiuroidea",NA,NA,NA,"Rio de la Plata"
"106",482319,482319,753888,"Species","Ophioscion adustus","(Agassiz, 1831)",281900,1,1,"Chordata","Perciformes","Sciaenidae","Ophioscion","Ophioscion adustus","Actinopteri",NA,NA,NA,"Rio de la Plata"
"107",482385,482385,753894,"Species","Ophiothrix (Ophiothrix) angulata","(Say, 1825)",244162,1,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) angulata","Ophiuroidea",NA,NA,NA,"Rio de la Plata"
"108",483599,483599,774291,"Species","Otaria flavescens","Shaw, 1800",231425,1,1,"Chordata","Carnivora","Otariidae","Otaria","Otaria flavescens","Mammalia",NA,NA,NA,"Rio de la Plata"
"109",484162,484162,767845,"Species","Pachygrapsus transversus","(Gibbes, 1850)",107457,1,1,"Arthropoda","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus transversus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"110",486266,486266,654093,"Species","Paralichthys orbignyanus","(Valenciennes, 1839)",275817,4,2,"Chordata","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys orbignyanus","Actinopteri",NA,NA,NA,"Rio de la Plata"
"111",486267,486267,654093,"Species","Paralichthys patagonicus","Jordan, 1889",275818,3,1,"Chordata","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys patagonicus","Actinopteri",NA,NA,NA,"Rio de la Plata"
"112",487750,487750,487747,"Species","Pareledone charcoti","(Joubin, 1905)",239392,1,1,"Mollusca","Octopoda","Megaleledonidae","Pareledone","Pareledone charcoti","Cephalopoda",NA,NA,NA,"Rio de la Plata"
"113",487754,487754,487747,"Species","Pareledone turqueti","(Joubin, 1905)",239393,1,1,"Mollusca","Octopoda","Megaleledonidae","Pareledone","Pareledone turqueti","Cephalopoda",NA,NA,NA,"Rio de la Plata"
"114",488792,488792,774948,"Species","Peisos petrunkevitchi","Burkenroad, 1945",246385,1,1,"Arthropoda","Decapoda","Sergestidae","Peisos","Peisos petrunkevitchi","Malacostraca",NA,NA,NA,"Rio de la Plata"
"115",491017,491017,767347,"Species","Phelliactis callicyclus","Riemann-Zürneck, 1973",283651,2,1,"Cnidaria","Actiniaria","Hormathiidae","Phelliactis","Phelliactis callicyclus","Anthozoa",NA,NA,NA,"Rio de la Plata"
"116",491026,491026,767347,"Species","Phelliactis pelophila","Riemann-Zürneck, 1973",283661,2,1,"Cnidaria","Actiniaria","Hormathiidae","Phelliactis","Phelliactis pelophila","Anthozoa",NA,NA,NA,"Rio de la Plata"
"117",491029,491029,767347,"Species","Phelliactis somaliensis","Carlgren, 1928",283663,2,1,"Cnidaria","Actiniaria","Hormathiidae","Phelliactis","Phelliactis somaliensis","Anthozoa",NA,NA,NA,"Rio de la Plata"
"118",491462,491462,491458,"Species","Pholas campechiensis","Gmelin, 1791",225574,1,1,"Mollusca","Myoida","Pholadidae","Pholas","Pholas campechiensis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"119",492276,492276,769786,"Species","Physeter macrocephalus","Linnaeus, 1758",137119,8,1,"Chordata","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","Mammalia",NA,TRUE,"VU","Rio de la Plata"
"120",492608,492608,755855,"Species","Pimelodus blochii","Valenciennes, 1840",282263,3,1,"Chordata","Siluriformes","Pimelodidae","Pimelodus","Pimelodus blochii","Actinopteri",NA,NA,NA,"Rio de la Plata"
"121",492689,492689,492687,"Species","Pinnixa chaetopterana","Stimpson, 1860",158445,1,1,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa","Pinnixa chaetopterana","Malacostraca",NA,NA,NA,"Rio de la Plata"
"122",492703,492703,492687,"Species","Pinnixa sayana","Stimpson, 1860",158452,1,1,"Arthropoda","Decapoda","Pinnotheridae","Pinnixa","Pinnixa sayana","Malacostraca",NA,NA,NA,"Rio de la Plata"
"123",493908,493908,493907,"Species","Pleoticus muelleri","(Spence Bate, 1888)",377568,1,1,"Arthropoda","Decapoda","Solenoceridae","Pleoticus","Pleoticus muelleri","Malacostraca",NA,NA,NA,"Rio de la Plata"
"124",494401,494401,699853,"Species","Plicatula gibbosa","Lamarck, 1801",207848,2,1,"Mollusca","Pectinoida","Plicatulidae","Plicatula","Plicatula gibbosa","Bivalvia",NA,NA,NA,"Rio de la Plata"
"125",494826,494826,494817,"Species","Pododesmus rudis","(Broderip, 1834)",420776,1,1,"Mollusca","Pectinoida","Anomiidae","Pododesmus","Pododesmus rudis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"126",495522,495522,495496,"Species","Polydora ciliata","(Johnston, 1838)",131141,1,1,"Annelida","Spionida","Spionidae","Polydora","Polydora ciliata","Polychaeta",NA,NA,NA,"Rio de la Plata"
"127",495849,495849,769044,"Species","Polyprion americanus","(Bloch & Schneider, 1801)",126998,2,2,"Chordata","Perciformes","Polyprionidae","Polyprion","Polyprion americanus","Actinopteri",NA,TRUE,"DD","Rio de la Plata"
"128",495944,495944,495873,"Species","Polysiphonia subtilissima","Montagne, 1840",144674,1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia subtilissima","Florideophyceae",NA,NA,NA,"Rio de la Plata"
"129",496544,496544,768887,"Species","Porania (Porania) antarctica","E. A. Smith, 1876",178005,1,1,"Echinodermata","Valvatida","Poraniidae","Porania","Porania (Porania) antarctica","Asteroidea",NA,NA,NA,"Rio de la Plata"
"130",496607,496607,775098,"Genus","Porcellio","Latreille, 1804",249205,1,1,"Arthropoda","Isopoda","Porcellionidae","Porcellio",NA,"Malacostraca",NA,NA,NA,"Rio de la Plata"
"131",496610,496610,496607,"Species","Porcellio laevis","Latreille, 1804",262343,4,1,"Arthropoda","Isopoda","Porcellionidae","Porcellio","Porcellio laevis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"132",497687,497687,770026,"Species","Pristigloma alba","Sanders & Allen, 1973",156977,1,1,"Mollusca","Nuculida","Sareptidae","Pristigloma","Pristigloma alba","Bivalvia",NA,NA,NA,"Rio de la Plata"
"133",497688,497688,770026,"Species","Pristigloma nitens","(Jeffreys, 1876)",140847,1,1,"Mollusca","Nuculida","Sareptidae","Pristigloma","Pristigloma nitens","Bivalvia",NA,NA,NA,"Rio de la Plata"
"134",500891,500891,500881,"Species","Pteria hirundo","(Linnaeus, 1758)",140891,2,1,"Mollusca","Ostreoida","Pteriidae","Pteria","Pteria hirundo","Bivalvia",NA,NA,NA,"Rio de la Plata"
"135",502460,502460,757757,"Species","Raeta plicatella","(Lamarck, 1818)",420851,1,1,"Mollusca",NA,"Mactridae","Raeta","Raeta plicatella","Bivalvia",NA,NA,NA,"Rio de la Plata"
"136",502756,502756,502750,"Species","Rapana venosa","(Valenciennes, 1846)",140416,3,1,"Mollusca","Neogastropoda","Muricidae","Rapana","Rapana venosa","Gastropoda",TRUE,NA,NA,"Rio de la Plata"
"137",503255,503255,503249,"Species","Rhabderemia uruguaiensis","van Soest & Hooper, 1993",168189,1,1,"Porifera","Biemnida","Rhabderemiidae","Rhabderemia","Rhabderemia uruguaiensis","Demospongiae",NA,NA,NA,"Rio de la Plata"
"138",507796,507796,667289,"Species","Scoletoma tetraura","(Schmarda, 1861)",130265,1,1,"Annelida","Eunicida","Lumbrineridae","Scoletoma","Scoletoma tetraura","Polychaeta",NA,NA,NA,"Rio de la Plata"
"139",508308,508308,508307,"Species","Scruparia ambigua","(d'Orbigny, 1841)",111539,1,1,"Bryozoa","Cheilostomatida","Scrupariidae","Scruparia","Scruparia ambigua","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"140",508425,508425,758895,"Species","Scyllarides deceptor","Holthuis, 1963",382912,1,1,"Arthropoda","Decapoda","Scyllaridae","Scyllarides","Scyllarides deceptor","Malacostraca",NA,TRUE,"LC","Rio de la Plata"
"141",510055,510055,759226,"Species","Sigambra grubii","Müller in Grube, 1858",331924,1,1,"Annelida","Phyllodocida","Pilargidae","Sigambra","Sigambra grubii","Polychaeta",NA,NA,NA,"Rio de la Plata"
"142",511129,511129,700564,"Species","Solaster regularis","Sladen, 1889",172792,1,1,"Echinodermata","Valvatida","Solasteridae","Solaster","Solaster regularis","Asteroidea",NA,NA,NA,"Rio de la Plata"
"143",512247,512247,669737,"Species","Spiophanes duplex","(Chamberlin, 1919)",334830,1,1,"Annelida","Spionida","Spionidae","Spiophanes","Spiophanes duplex","Polychaeta",NA,NA,NA,"Rio de la Plata"
"144",513381,513381,513377,"Species","Stenella coeruleoalba","(Meyen, 1833)",137107,2,1,"Chordata","Cetartiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","Mammalia",NA,TRUE,"LC","Rio de la Plata"
"145",514384,514384,769980,"Species","Stramonita haemastoma","(Linnaeus, 1767)",140417,2,1,"Mollusca","Neogastropoda","Muricidae","Stramonita","Stramonita haemastoma","Gastropoda",NA,NA,NA,"Rio de la Plata"
"146",514925,514925,514924,"Species","Styliola subula","(Quoy & Gaimard, 1827)",139048,1,1,"Mollusca","Thecosomata","Creseidae","Styliola","Styliola subula","Gastropoda",NA,NA,NA,"Rio de la Plata"
"147",515151,515151,700820,"Species","Subeucalanus pileatus","(Giesbrecht, 1888)",104547,1,1,"Arthropoda","Calanoida","Subeucalanidae","Subeucalanus","Subeucalanus pileatus",NA,NA,NA,NA,"Rio de la Plata"
"148",515634,515634,760563,"Species","Symphurus jenynsi","Evermann & Kendall, 1906",274249,8,3,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus jenynsi","Actinopteri",NA,NA,NA,"Rio de la Plata"
"149",515669,515669,760563,"Species","Symphurus trewavasae","Chabanaud, 1948",274277,1,1,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus trewavasae","Actinopteri",NA,NA,NA,"Rio de la Plata"
"150",515805,515805,760606,"Species","Sympterygia bonapartii","Müller & Henle, 1841",282917,1,1,"Chordata","Rajiformes","Arhynchobatidae","Sympterygia","Sympterygia bonapartii","Elasmobranchii",NA,TRUE,"DD","Rio de la Plata"
"151",517857,517857,517853,"Species","Teredo bartschi","Clapp, 1923",141605,2,1,"Mollusca","Myoida","Teredinidae","Teredo","Teredo bartschi","Bivalvia",NA,NA,NA,"Rio de la Plata"
"152",517865,517865,517853,"Species","Teredo navalis","Linnaeus, 1758",141607,2,1,"Mollusca","Myoida","Teredinidae","Teredo","Teredo navalis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"153",519561,519561,519520,"Species","Thyasira subovata","(Jeffreys, 1881)",141675,1,1,"Mollusca","Lucinoida","Thyasiridae","Thyasira","Thyasira subovata","Bivalvia",NA,NA,NA,"Rio de la Plata"
"154",519563,519563,519520,"Species","Thyasira succisa","(Jeffreys, 1876)",141676,1,1,"Mollusca","Lucinoida","Thyasiridae","Thyasira","Thyasira succisa","Bivalvia",NA,NA,NA,"Rio de la Plata"
"155",520506,520506,520492,"Species","Trachinotus marginatus","Cuvier, 1832",273293,3,3,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus marginatus","Actinopteri",NA,NA,NA,"Rio de la Plata"
"156",521670,521670,761978,"Species","Tripalea clavaria","(Studer, 1878)",291239,1,1,"Cnidaria","Alcyonacea","Spongiodermidae","Tripalea","Tripalea clavaria","Anthozoa",NA,NA,NA,"Rio de la Plata"
"157",521786,521786,771826,"Species","Tripylaster philippii","(Gray, 1851)",160832,3,3,"Echinodermata","Spatangoida","Schizasteridae","Tripylaster","Tripylaster philippii","Echinoidea",NA,NA,NA,"Rio de la Plata"
"158",522620,522620,771644,"Species","Tumidotheres maculatus","(Say, 1818)",158460,3,1,"Arthropoda","Decapoda","Pinnotheridae","Tumidotheres","Tumidotheres maculatus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"159",523600,523600,701264,"Species","Ulva prolifera","O.F.Müller, 1778",234476,1,1,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulva prolifera","Ulvophyceae",NA,NA,NA,"Rio de la Plata"
"160",524065,524065,677008,"Species","Urophycis brasiliensis","(Kaup, 1858)",272519,1,1,"Chordata","Gadiformes","Phycidae","Urophycis","Urophycis brasiliensis","Actinopteri",NA,NA,NA,"Rio de la Plata"
"161",524891,524891,524889,"Species","Vesicomya atlantica","(E. A. Smith, 1885)",141961,1,1,"Mollusca","Veneroida","Vesicomyidae","Vesicomya","Vesicomya atlantica","Bivalvia",NA,NA,NA,"Rio de la Plata"
"162",525164,525164,768088,"Species","Victorella pavida","Saville-Kent, 1870",111673,1,1,"Bryozoa","Ctenostomatida","Victorellidae","Victorella","Victorella pavida","Gymnolaemata",NA,NA,NA,"Rio de la Plata"
"163",525487,525487,701356,"Species","Volvulella persimilis","(Mörch, 1875)",420552,1,1,"Mollusca","Cephalaspidea","Rhizoridae","Volvulella","Volvulella persimilis","Gastropoda",NA,NA,NA,"Rio de la Plata"
"164",526285,526285,777183,"Species","Xystreurys rasile","(Jordan, 1891)",283200,1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Xystreurys","Xystreurys rasile","Actinopteri",NA,NA,NA,"Rio de la Plata"
"165",526329,526329,688945,"Species","Yoldiella curta","Verrill & Bush, 1898",181271,1,1,"Mollusca","Nuculanoida","Yoldiidae","Yoldiella","Yoldiella curta","Bivalvia",NA,NA,NA,"Rio de la Plata"
"166",527703,527703,442993,"Species","Excirolana braziliensis","Richardson, 1912",258413,1,1,"Arthropoda","Isopoda","Cirolanidae","Excirolana","Excirolana braziliensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"167",528032,528032,636413,"Species","Kinbergonuphis orensanzi","(Fauchald, 1982)",333707,1,1,"Annelida","Eunicida","Onuphidae","Kinbergonuphis","Kinbergonuphis orensanzi","Polychaeta",NA,NA,NA,"Rio de la Plata"
"168",532317,532317,737153,"Species","Achirus achirus","(Linnaeus, 1758)",279490,2,2,"Chordata","Pleuronectiformes","Achiridae","Achirus","Achirus achirus","Actinopteri",NA,NA,NA,"Rio de la Plata"
"169",532374,532374,396886,"Subspecies","Acodontaster elongatus granuliferus","(Koehler, 1912)",178253,2,1,"Echinodermata","Valvatida","Odontasteridae","Acodontaster","Acodontaster elongatus","Asteroidea",NA,NA,NA,"Rio de la Plata"
"170",532433,532433,737379,"Genus","Actinomyces","Harz, 1877",178063,2,1,"Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"171",532831,532831,767515,"Species","Alloeocarpa incrustans","(Herdman, 1886)",173978,1,1,"Chordata","Stolidobranchia","Styelidae","Alloeocarpa","Alloeocarpa incrustans","Ascidiacea",NA,NA,NA,"Rio de la Plata"
"172",533422,533422,772226,"Species","Anasterias antarctica","(Lütken, 1857)",178786,2,1,"Echinodermata","Forcipulatida","Asteriidae","Anasterias","Anasterias antarctica","Asteroidea",NA,NA,NA,"Rio de la Plata"
"173",533424,533424,772226,"Species","Anasterias pedicellaris","(Koehler, 1923)",248006,1,1,"Echinodermata","Forcipulatida","Asteriidae","Anasterias","Anasterias pedicellaris","Asteroidea",NA,NA,NA,"Rio de la Plata"
"174",533682,533682,403239,"Species","Anoplodactylus vemae","Child, 1982",239645,1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Anoplodactylus","Anoplodactylus vemae","Pycnogonida",NA,NA,NA,"Rio de la Plata"
"175",534396,534396,406293,"Species","Armadillidium nasatum","Budde-Lund, 1885",257751,1,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium","Armadillidium nasatum","Malacostraca",NA,NA,NA,"Rio de la Plata"
"176",538348,538348,425341,"Species","Colossendeis geoffroyi","Mane-Garzon, 1944",239672,1,1,"Arthropoda","Pantopoda","Colossendeidae","Colossendeis","Colossendeis geoffroyi","Pycnogonida",NA,NA,NA,"Rio de la Plata"
"177",539187,539187,430093,"Species","Cycethra verrucosa","(Philippi, 1857)",172748,3,1,"Echinodermata","Valvatida","Ganeriidae","Cycethra","Cycethra verrucosa","Asteroidea",NA,NA,NA,"Rio de la Plata"
"178",539192,539192,696878,"Species","Cyclaspis alba","Roccatagliata, 1986",181652,1,1,"Arthropoda","Cumacea","Bodotriidae","Cyclaspis","Cyclaspis alba","Malacostraca",NA,NA,NA,"Rio de la Plata"
"179",539204,539204,696878,"Species","Cyclaspis variabilis","Roccatagliata, 1986",181767,1,1,"Arthropoda","Cumacea","Bodotriidae","Cyclaspis","Cyclaspis variabilis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"180",540174,540174,434810,"Species","Diplasterias brandti","(Bell, 1881)",178790,1,1,"Echinodermata","Forcipulatida","Asteriidae","Diplasterias","Diplasterias brandti","Asteroidea",NA,NA,NA,"Rio de la Plata"
"181",540215,540215,435252,"Species","Diplopteraster verrucosus","(Sladen, 1882)",178549,1,1,"Echinodermata","Velatida","Pterasteridae","Diplopteraster","Diplopteraster verrucosus","Asteroidea",NA,NA,NA,"Rio de la Plata"
"182",542155,542155,443876,"Species","Firoloida desmarestia","Lesueur, 1817",139943,1,1,"Mollusca","Littorinimorpha","Pterotracheidae","Firoloida","Firoloida desmarestia","Gastropoda",NA,NA,NA,"Rio de la Plata"
"183",542485,542485,772597,"Species","Ganeria falklandica","Gray, 1847",177936,2,1,"Echinodermata","Valvatida","Ganeriidae","Ganeria","Ganeria falklandica","Asteroidea",NA,NA,NA,"Rio de la Plata"
"184",544352,544352,634657,"Species","Hymenaster pergamentaceus","Sladen, 1882",178555,1,1,"Echinodermata","Velatida","Pterasteridae","Hymenaster","Hymenaster pergamentaceus","Asteroidea",NA,NA,NA,"Rio de la Plata"
"185",545566,545566,545564,"Species","Leptocuma kinbergii","Sars, 1873",181864,1,1,"Arthropoda","Cumacea","Bodotriidae","Leptocuma","Leptocuma kinbergii","Malacostraca",NA,NA,NA,"Rio de la Plata"
"186",547766,547766,471498,"Species","Microspio hartmanae","Blake, 1983",329020,1,1,"Annelida","Spionida","Spionidae","Microspio","Microspio hartmanae","Polychaeta",NA,NA,NA,"Rio de la Plata"
"187",548485,548485,752405,"Genus","Mycobacterium","Aronson",178089,1,1,"Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA,"Actinobacteria",NA,NA,NA,"Rio de la Plata"
"188",549237,549237,478026,"Species","Nerocila fluviatilis","Schioedte & Meinert, 1881",256848,4,1,"Arthropoda","Isopoda","Cymothoidae","Nerocila","Nerocila fluviatilis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"189",549776,549776,480226,"Species","Odontaster penicillatus","(Philippi, 1870)",177924,1,1,"Echinodermata","Valvatida","Odontasteridae","Odontaster","Odontaster penicillatus","Asteroidea",NA,NA,NA,"Rio de la Plata"
"190",551163,551163,769520,"Species","Pallenopsis tumidula","Loman, 1923",240298,1,1,"Arthropoda","Pantopoda","Pallenopsidae","Pallenopsis","Pallenopsis tumidula","Pycnogonida",NA,NA,NA,"Rio de la Plata"
"191",551509,551509,775516,"Species","Paramolgula gregaria","(Lesson, 1830)",250972,1,1,"Chordata","Stolidobranchia","Molgulidae","Paramolgula","Paramolgula gregaria","Ascidiacea",NA,NA,NA,"Rio de la Plata"
"192",553372,553372,495135,"Species","Politolana eximia","(Hansen, 1890)",256715,1,1,"Arthropoda","Isopoda","Cirolanidae","Politolana","Politolana eximia","Malacostraca",NA,NA,NA,"Rio de la Plata"
"193",554341,554341,499317,"Species","Pseudechinus magellanicus","(Philippi, 1857)",160822,3,3,"Echinodermata","Camarodonta","Temnopleuridae","Pseudechinus","Pseudechinus magellanicus","Echinoidea",NA,NA,NA,"Rio de la Plata"
"194",554725,554725,500843,"Subspecies","Pteraster affinis lebruni","Perrier, 1891",178561,1,1,"Echinodermata","Velatida","Pterasteridae","Pteraster","Pteraster affinis","Asteroidea",NA,NA,NA,"Rio de la Plata"
"195",556646,556646,510928,"Species","Smilasterias triremis","(Sladen, 1889)",172702,1,1,"Echinodermata","Forcipulatida","Stichasteridae","Smilasterias","Smilasterias triremis","Asteroidea",NA,NA,NA,"Rio de la Plata"
"196",557666,557666,760377,"Species","Stylaster densicaulis","Moseley, 1879",174823,1,1,"Cnidaria","Anthoathecata","Stylasteridae","Stylaster","Stylaster densicaulis","Hydrozoa",NA,NA,NA,"Rio de la Plata"
"197",558008,558008,672145,"Species","Synidotea laevidorsalis","(Miers, 1881)",148669,1,1,"Arthropoda","Isopoda","Idoteidae","Synidotea","Synidotea laevidorsalis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"198",565692,565692,835926,"Species","Hemicyclops thalassius","Vervoort & Ramírez, 1966",352254,1,1,"Arthropoda","Poecilostomatoida","Clausidiidae","Hemicyclops","Hemicyclops thalassius",NA,NA,NA,NA,"Rio de la Plata"
"199",566478,566478,753528,"Species","Oculina patagonica","de Angelis, 1908",135210,1,1,"Cnidaria","Scleractinia","Oculinidae","Oculina","Oculina patagonica","Anthozoa",NA,TRUE,"LC","Rio de la Plata"
"200",567283,567283,760134,"Species","Sterechinus agassizii","Mortensen, 1910",174951,1,1,"Echinodermata","Camarodonta","Echinidae","Sterechinus","Sterechinus agassizii","Echinoidea",NA,NA,NA,"Rio de la Plata"
"201",572533,572533,777794,"Species","Halosydnella australis","(Kinberg, 1856)",333545,2,1,"Annelida","Phyllodocida","Polynoidae","Halosydnella","Halosydnella australis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"202",582540,582540,408874,"Species","Axinulus croulinensis","(Jeffreys, 1847)",234161,1,1,"Mollusca","Lucinoida","Thyasiridae","Axinulus","Axinulus croulinensis","Bivalvia",NA,NA,NA,"Rio de la Plata"
"203",587675,587675,431783,"Species","Dacrydium ockelmanni","Mattson & Warén, 1977",140447,1,1,"Mollusca","Mytiloida","Mytilidae","Dacrydium","Dacrydium ockelmanni","Bivalvia",NA,NA,NA,"Rio de la Plata"
"204",592007,592007,636413,"Species","Kinbergonuphis tenuis","(Hansen, 1882)",333717,1,1,"Annelida","Eunicida","Onuphidae","Kinbergonuphis","Kinbergonuphis tenuis","Polychaeta",NA,NA,NA,"Rio de la Plata"
"205",594541,594541,409508,"Species","Bangia fuscopurpurea","(Dillwyn) Lyngbye, 1819",157261,2,1,"Rhodophyta","Bangiales","Bangiaceae","Bangia","Bangia fuscopurpurea","Bangiophyceae",NA,NA,NA,"Rio de la Plata"
"206",597873,597873,737438,"Species","Adrana electa","(A. Adams, 1856)",506275,1,1,"Mollusca","Nuculanoida","Yoldiidae","Adrana","Adrana electa","Bivalvia",NA,NA,NA,"Rio de la Plata"
"207",598083,598083,532590,"Species","Aforia goniodes","(Watson, 1881)",432905,1,1,"Mollusca","Neogastropoda","Cochlespiridae","Aforia","Aforia goniodes","Gastropoda",NA,NA,NA,"Rio de la Plata"
"208",599352,599352,NA,NA,"Amblyospora camposi","Micieli et al.",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de la Plata"
"209",600338,600338,402024,"Species","Ampithoe ramondi","Audouin, 1826",102000,1,1,"Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Ampithoe ramondi","Malacostraca",NA,NA,NA,"Rio de la Plata"
"210",601302,601302,403358,"Species","Antalis cerata","(Dall, 1881)",344431,1,1,"Mollusca","Dentaliida","Dentaliidae","Antalis","Antalis cerata","Scaphopoda",NA,NA,NA,"Rio de la Plata"
"211",602731,602731,738848,"Species","Aricidea (Acmira) finitima","Strelzov, 1973",525483,1,1,"Annelida",NA,"Paraonidae","Aricidea","Aricidea (Acmira) finitima","Polychaeta",NA,NA,NA,"Rio de la Plata"
"212",604393,604393,779534,"Species","Austinixa patagoniensis","(Rathbun, 1918)",410817,1,1,"Arthropoda","Decapoda","Pinnotheridae","Austinixa","Austinixa patagoniensis","Malacostraca",NA,NA,NA,"Rio de la Plata"
"213",605888,605888,739706,"Species","Bathyporeiapus bisetosus","Escofet, 1970",489895,1,1,"Arthropoda","Amphipoda","Exoedicerotidae","Bathyporeiapus","Bathyporeiapus bisetosus","Malacostraca",NA,NA,NA,"Rio de la Plata"
"214",606867,606867,779775,"Species","Bostrycapulus aculeatus","(Gmelin, 1791)",419700,1,1,"Mollusca","Littorinimorpha","Calyptraeidae","Bostrycapulus","Bostrycapulus aculeatus","Gastropoda",NA,NA,NA,"Rio de la Plata"
"215",607561,607561,607548,"Species","Bugula neritina","(Linnaeus, 1758)",111158,1,1,"Bryozoa","Cheilostomatida","Bugulidae","Bugula","Bugula neritina","Gymnolaemata",TRUE,NA,NA,"Rio de la Plata"
"216",608521,608521,696147,"Species","Calliostoma copperingeri","E.A. Smith, 1880",NA,1,1,"Mollusca",NA,"Calliostomatidae","Calliostoma","Calliostoma copperingeri","Gastropoda",NA,NA,NA,"Rio de la Plata"
"217",609408,609408,416127,"Species","Cancilla larranagai","(Carcelles, 1947)",416918,1,1,"Mollusca","Neogastropoda","Mitridae","Cancilla","Cancilla larranagai","Gastropoda",NA,NA,NA,"Rio de la Plata"
"218",609929,609929,779781,"Species","Carditamera plata","(Ihering, 1907)",504859,2,1,"Mollusca","Carditoida","Carditidae","Carditamera","Carditamera plata","Bivalvia",NA,NA,NA,"Rio de la Plata"
