"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"123",405585,405585,771718,"Species","Archosargus probatocephalus","(Walbaum, 1792)",159238,4,3,"Chordata","Perciformes","Sparidae","Archosargus","Actinopteri","Archosargus probatocephalus",TRUE,"LC",NA,NA,"Southeastern Brazil"
"124",405606,405606,405605,"Species","Arcopsis adamsi","(Dall, 1886)",420724,3,1,"Mollusca","Arcoida","Noetiidae","Arcopsis","Bivalvia","Arcopsis adamsi",NA,NA,NA,NA,"Southeastern Brazil"
"125",405644,405644,405622,"Species","Arcoscalpellum michelottianum","(Seguenza, 1876)",106182,1,1,"Arthropoda","Scalpelliformes","Scalpellidae","Arcoscalpellum",NA,"Arcoscalpellum michelottianum",NA,NA,NA,NA,"Southeastern Brazil"
"126",405799,405799,602571,"Species","Arene tricarinata","(Stearns, 1872)",419474,1,1,"Mollusca",NA,"Areneidae","Arene","Gastropoda","Arene tricarinata",NA,NA,NA,NA,"Southeastern Brazil"
"127",405804,405804,738817,"Genus","Arenicola","Lamarck, 1801",129206,1,1,"Annelida",NA,"Arenicolidae","Arenicola","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"128",405806,405806,405804,"Species","Arenicola brasiliensis","Nonato, 1958",157215,1,1,"Annelida",NA,"Arenicolidae","Arenicola","Polychaeta","Arenicola brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"129",405993,405993,767541,"Genus","Argyrotheca","Dall, 1900",104047,10,1,"Brachiopoda","Terebratulida","Megathyrididae","Argyrotheca","Rhynchonellata",NA,NA,NA,NA,NA,"Southeastern Brazil"
"130",406020,406020,738848,"Species","Aricidea (Acmira) simplex","Day, 1963",333037,12,4,"Annelida",NA,"Paraonidae","Aricidea","Polychaeta","Aricidea (Acmira) simplex",NA,NA,NA,NA,"Southeastern Brazil"
"131",406104,406104,602787,"Species","Ariomma bondi","Fowler, 1930",159592,96,3,"Chordata","Perciformes","Ariommatidae","Ariomma","Actinopteri","Ariomma bondi",NA,NA,NA,NA,"Southeastern Brazil"
"132",406129,406129,406123,"Species","Ariosoma balearicum","(Delaroche, 1809)",126283,4,2,"Chordata","Anguilliformes","Congridae","Ariosoma","Actinopteri","Ariosoma balearicum",TRUE,"LC",NA,NA,"Southeastern Brazil"
"133",406207,406207,1028945,"Genus","Arius","Valenciennes, 1840",158710,1,1,"Chordata","Siluriformes","Ariidae","Arius","Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"134",406296,406296,406293,"Species","Armadillidium vulgare","(Latreille, 1804)",257832,1,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium","Malacostraca","Armadillidium vulgare",NA,NA,NA,NA,"Southeastern Brazil"
"135",406302,406302,602933,"Species","Armandia agilis","(Andrews, 1891)",157219,17,3,"Annelida",NA,"Opheliidae","Armandia","Polychaeta","Armandia agilis",NA,NA,NA,NA,"Southeastern Brazil"
"136",406310,406310,602933,"Species","Armandia loboi","Elias & Bremec, 2003",326640,5,1,"Annelida",NA,"Opheliidae","Armandia","Polychaeta","Armandia loboi",NA,NA,NA,NA,"Southeastern Brazil"
"137",406312,406312,602933,"Species","Armandia maculata","(Webster, 1884)",157220,27,4,"Annelida",NA,"Opheliidae","Armandia","Polychaeta","Armandia maculata",NA,NA,NA,NA,"Southeastern Brazil"
"138",406314,406314,602933,"Species","Armandia polyophthalma","Kükenthal, 1887",130486,6,1,"Annelida",NA,"Opheliidae","Armandia","Polychaeta","Armandia polyophthalma",NA,NA,NA,NA,"Southeastern Brazil"
"139",406319,406319,771617,"Species","Armases cinereum","(Bosc, 1802)",158049,1,1,"Arthropoda","Decapoda","Sesarmidae","Armases","Malacostraca","Armases cinereum",NA,NA,NA,NA,"Southeastern Brazil"
"140",406428,406428,777676,"Genus","Artacama","Malmgren, 1866",129688,2,1,"Annelida","Terebellida","Terebellidae","Artacama","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"141",406470,406470,774934,"Species","Artemesia longinaris","Spence Bate, 1888",246225,84,3,"Arthropoda","Decapoda","Penaeidae","Artemesia","Malacostraca","Artemesia longinaris",NA,NA,NA,NA,"Southeastern Brazil"
"142",406490,406490,771917,"Genus","Arthrocardia","Decaisne, 1842",204771,1,1,"Rhodophyta","Corallinales","Corallinaceae","Arthrocardia","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"143",406607,406607,603103,"Species","Ascidia interrupta","Heller, 1878",103706,3,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidiacea","Ascidia interrupta",NA,NA,NA,NA,"Southeastern Brazil"
"144",406765,406765,696857,"Genus","Aslia","Rowe, 1970",123476,1,1,"Echinodermata","Dendrochirotida","Cucumariidae","Aslia","Holothuroidea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"145",406769,406769,770256,"Genus","Asparagopsis","Montagne, 1840",143809,6,1,"Rhodophyta","Bonnemaisoniales","Bonnemaisoniaceae","Asparagopsis","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"146",406773,406773,406769,"Species","Asparagopsis taxiformis","(Delile) Trevisan de Saint-Léon, 1845",144439,59,3,"Rhodophyta","Bonnemaisoniales","Bonnemaisoniaceae","Asparagopsis","Florideophyceae","Asparagopsis taxiformis",NA,NA,NA,NA,"Southeastern Brazil"
"147",406914,406914,776194,"Species","Aspistor luniscutis","(Valenciennes, 1840)",279755,82,4,"Chordata","Siluriformes","Ariidae","Aspistor","Actinopteri","Aspistor luniscutis",NA,NA,NA,NA,"Southeastern Brazil"
"148",407074,407074,407058,"Species","Asterina stellifera","(Möbius, 1859)",177952,9,2,"Echinodermata","Valvatida","Asterinidae","Asterina","Asteroidea","Asterina stellifera",NA,NA,NA,NA,"Southeastern Brazil"
"149",407088,407088,770790,"Species","Asterionellopsis glacialis","(Castracane) Round, 1990",149139,1,1,"Ochrophyta","Fragilariales","Fragilariaceae","Asterionellopsis","Bacillariophyceae","Asterionellopsis glacialis",NA,NA,NA,NA,"Southeastern Brazil"
"150",407332,407332,1029781,"Genus","Astomonema","Ott, Rieger, Rieger & Enderes, 1982",2494,1,1,"Nematoda","Monhysterida","Siphonolaimidae","Astomonema","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"151",407386,407386,695777,"Species","Astrangia rathbuni","Vaughan, 1906",287124,63,3,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Anthozoa","Astrangia rathbuni",NA,NA,NA,NA,"Southeastern Brazil"
"152",407388,407388,695777,"Species","Astrangia solitaria","(Le Sueur, 1818)",287125,1,1,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Anthozoa","Astrangia solitaria",NA,NA,NA,NA,"Southeastern Brazil"
"153",407533,407533,407510,"Species","Astronesthes macropogon","Goodyear & Gibbs, 1970",127325,3,3,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Actinopteri","Astronesthes macropogon",NA,NA,NA,NA,"Southeastern Brazil"
"154",407569,407569,695787,"Species","Astropecten brasiliensis","Müller & Troschel, 1842",178647,115,3,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Asteroidea","Astropecten brasiliensis",NA,NA,NA,NA,"Southeastern Brazil"
"155",407718,407718,407716,"Species","Astyris lunata","(Say, 1826)",160102,107,5,"Mollusca","Neogastropoda","Columbellidae","Astyris","Gastropoda","Astyris lunata",NA,NA,NA,NA,"Southeastern Brazil"
"156",408004,408004,776208,"Species","Atlantoraja castelnaui","(Miranda Ribeiro, 1907)",279816,7,2,"Chordata","Rajiformes","Arhynchobatidae","Atlantoraja","Elasmobranchii","Atlantoraja castelnaui",TRUE,"EN",NA,NA,"Southeastern Brazil"
"157",408005,408005,776208,"Species","Atlantoraja cyclophora","(Regan, 1903)",279817,9,3,"Chordata","Rajiformes","Arhynchobatidae","Atlantoraja","Elasmobranchii","Atlantoraja cyclophora",TRUE,"VU",NA,NA,"Southeastern Brazil"
"158",408021,408021,769576,"Genus","Atorella","Vanhöffen, 1902",135249,3,1,"Cnidaria","Coronatae","Atorellidae","Atorella","Scyphozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"159",408063,408063,741952,"Genus","Atrochromadora","Wieser, 1959",2276,3,1,"Nematoda","Chromadorida","Chromadoridae","Atrochromadora","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"160",408328,408328,770758,"Species","Aulacoseira granulata","(Ehrenberg) Simonsen, 1979",148961,1,1,"Ochrophyta","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Bacillariophyceae","Aulacoseira granulata",NA,NA,NA,NA,"Southeastern Brazil"
"161",408720,408720,760537,"Subfamily","Autolytinae","Langerhans, 1879",152231,1,1,"Annelida","Phyllodocida","Syllidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"162",408772,408772,408771,"Subspecies","Auxis thazard thazard","(Lacepède, 1800)",293552,2,1,"Chordata","Perciformes","Scombridae","Auxis","Actinopteri","Auxis thazard",NA,NA,NA,NA,"Southeastern Brazil"
"163",408865,408865,408864,"Family","Axinellidae","Carter, 1875",131629,1,1,"Porifera","Axinellida","Axinellidae",NA,"Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"164",408939,408939,739417,"Genus","Axonolaimus","de Man, 1889",2416,12,3,"Nematoda","Araeolaimida","Axonolaimidae","Axonolaimus","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"165",409074,409074,770414,"Species","Bachelotia antillarum","(Grunow) Gerloff, 1959",145481,14,2,"Ochrophyta","Scytothamnales","Bachelotiaceae","Bachelotia","Phaeophyceae","Bachelotia antillarum",NA,NA,NA,NA,"Southeastern Brazil"
"166",409240,409240,739484,"Species","Balaenoptera physalus","(Linnaeus, 1758)",137091,2,2,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Mammalia","Balaenoptera physalus",TRUE,"EN",NA,NA,"Southeastern Brazil"
"167",409249,409249,766935,"Genus","Balanoglossus","Delle Chiaje, 1829",137592,1,1,"Hemichordata","Enteropneusta [order]","Ptychoderidae","Balanoglossus","Enteropneusta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"168",409253,409253,409249,"Species","Balanoglossus clavigerus","Delle Chiaje, 1829",137605,1,1,"Hemichordata","Enteropneusta [order]","Ptychoderidae","Balanoglossus","Enteropneusta","Balanoglossus clavigerus",NA,NA,NA,NA,"Southeastern Brazil"
"169",409398,409398,604839,"Species","Balanus spongicola","Brown, 1844",106221,1,1,"Arthropoda","Sessilia","Balanidae","Balanus",NA,"Balanus spongicola",NA,NA,NA,NA,"Southeastern Brazil"
"170",409509,409509,409508,"Species","Bangia atropurpurea","(Mertens ex Roth) C.Agardh, 1824",144423,2,1,"Rhodophyta","Bangiales","Bangiaceae","Bangia","Bangiophyceae","Bangia atropurpurea",NA,NA,NA,NA,"Southeastern Brazil"
"171",409549,409549,740848,"Genus","Barantolla","Southern, 1921",254302,2,1,"Annelida",NA,"Capitellidae","Barantolla","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"172",410147,410147,776227,"Species","Bassanago albescens","(Barnard, 1923)",313889,1,1,"Chordata","Anguilliformes","Congridae","Bassanago","Actinopteri","Bassanago albescens",NA,NA,NA,NA,"Southeastern Brazil"
"173",410166,410166,771691,"Species","Bassogigas gillii","Goode & Bean, 1896",159063,1,1,"Chordata","Ophidiiformes","Ophidiidae","Bassogigas","Actinopteri","Bassogigas gillii",NA,NA,NA,NA,"Southeastern Brazil"
"174",410255,410255,776228,"Species","Bathyanthias roseus","Günther, 1880",279869,2,1,"Chordata","Perciformes","Serranidae","Bathyanthias","Actinopteri","Bathyanthias roseus",NA,NA,NA,NA,"Southeastern Brazil"
"175",410267,410267,410258,"Species","Bathyarca pectunculoides","(Scacchi, 1835)",138799,4,2,"Mollusca","Arcoida","Arcidae","Bathyarca","Bivalvia","Bathyarca pectunculoides",NA,NA,NA,NA,"Southeastern Brazil"
"176",410416,410416,747062,"Genus","Bathyglycinde","Fauchald, 1972",238729,3,1,"Annelida","Phyllodocida","Goniadidae","Bathyglycinde","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"177",410606,410606,410604,"Species","Bathynectes longispina","Stimpson, 1871",394995,1,1,"Arthropoda","Decapoda","Polybiidae","Bathynectes","Malacostraca","Bathynectes longispina",NA,NA,NA,NA,"Southeastern Brazil"
"178",410912,410912,769744,"Species","Batillipes pennaki","Marcus, 1946",136668,1,1,"Tardigrada","Arthrotardigrada","Batillipedidae","Batillipes","Heterotardigrada","Batillipes pennaki",NA,NA,NA,NA,"Southeastern Brazil"
"179",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,5,2,"Foraminifera","Globigerinida","Globigerinidae","Beella","Globothalamea","Beella digitata",NA,NA,NA,NA,"Southeastern Brazil"
"180",411208,411208,404106,"Genus","Bemlos","Shoemaker, 1925",101467,1,1,"Arthropoda","Amphipoda","Aoridae","Bemlos","Malacostraca",NA,NA,NA,NA,NA,"Southeastern Brazil"
"181",411300,411300,739832,"Species","Benthobatis kreffti","Rincón, Stehmann & Vooren, 2001",279902,4,2,"Chordata","Torpediniformes","Narcinidae","Benthobatis","Elasmobranchii","Benthobatis kreffti",TRUE,"VU",NA,NA,"Southeastern Brazil"
"182",411334,411334,695973,"Species","Benthodesmus elongatus","(Clarke, 1879)",127086,5,1,"Chordata","Perciformes","Trichiuridae","Benthodesmus","Actinopteri","Benthodesmus elongatus",NA,NA,NA,NA,"Southeastern Brazil"
"183",411477,411477,411471,"Species","Beryx splendens","Lowe, 1834",126395,26,1,"Chordata","Beryciformes","Berycidae","Beryx","Actinopteri","Beryx splendens",NA,NA,NA,NA,"Southeastern Brazil"
"184",411527,411527,606337,"Species","Bhawania brunnea","Morgado & Amaral, 1981",327230,4,1,"Annelida","Phyllodocida","Chrysopetalidae","Bhawania","Polychaeta","Bhawania brunnea",NA,NA,NA,NA,"Southeastern Brazil"
"185",411745,411745,412672,"Genus","Bimeria","Wright, 1859",117014,6,2,"Cnidaria","Anthoathecata","Bougainvilliidae","Bimeria","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"186",411750,411750,411745,"Species","Bimeria vestita","Wright, 1859",117320,10,3,"Cnidaria","Anthoathecata","Bougainvilliidae","Bimeria","Hydrozoa","Bimeria vestita",NA,NA,NA,NA,"Southeastern Brazil"
"187",411842,411842,768453,"Species","Blackfordia virginica","Mayer, 1910",117313,17,1,"Cnidaria","Leptothecata","Blackfordiidae","Blackfordia","Hydrozoa","Blackfordia virginica",NA,NA,NA,NA,"Southeastern Brazil"
"188",411988,411988,606606,"Species","Boccardiella ligerica","(Ferronnière, 1898)",131114,1,1,"Annelida","Spionida","Spionidae","Boccardiella","Polychaeta","Boccardiella ligerica",NA,NA,NA,NA,"Southeastern Brazil"
"189",412042,412042,767163,"Species","Bodo designis","Skuja",146154,1,1,"Euglenozoa","Eubodonida","Bodonaceae","Bodo","Kinetoplastea","Bodo designis",NA,NA,NA,NA,"Southeastern Brazil"
"190",412044,412044,767163,"Species","Bodo platyrhynchus","Larsen & Patterson, 1990",146164,1,1,"Euglenozoa","Eubodonida","Bodonaceae","Bodo","Kinetoplastea","Bodo platyrhynchus",NA,NA,NA,NA,"Southeastern Brazil"
"191",412045,412045,767163,"Species","Bodo saliens","Larsen & Patterson",146155,1,1,"Euglenozoa","Eubodonida","Bodonaceae","Bodo","Kinetoplastea","Bodo saliens",NA,NA,NA,NA,"Southeastern Brazil"
"192",412186,412186,606664,"Species","Bolivina variabilis","(Williamson, 1858)",112998,13,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Globothalamea","Bolivina variabilis",NA,NA,NA,NA,"Southeastern Brazil"
"193",412312,412312,740006,"Species","Boodleopsis pusilla","(F.S.Collins) W.R.Taylor, A.B.Joly & Bernatowicz, 1953",214415,23,3,"Chlorophyta","Bryopsidales","Udoteaceae","Boodleopsis","Ulvophyceae","Boodleopsis pusilla",NA,NA,NA,NA,"Southeastern Brazil"
"194",412352,412352,769694,"Species","Bordnamonas tropicana","J.Larsen & D.J.Patterson, 1990",136145,1,1,"Euglenozoa",NA,NA,"Bordnamonas","Euglenoidea","Bordnamonas tropicana",NA,NA,NA,NA,"Southeastern Brazil"
"195",412399,412399,776251,"Species","Boridia grossidens","Cuvier, 1830",279940,7,2,"Chordata","Perciformes","Haemulidae","Boridia","Actinopteri","Boridia grossidens",NA,NA,NA,NA,"Southeastern Brazil"
"196",412475,412475,581520,"Species","Bostrychia scorpioides","(Hudson) Montagne, 1842",144791,1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Bostrychia","Florideophyceae","Bostrychia scorpioides",NA,NA,NA,NA,"Southeastern Brazil"
"197",412477,412477,581520,"Species","Bostrychia tenella","(J.V.Lamouroux) J.Agardh, 1863",211501,80,3,"Rhodophyta","Ceramiales","Rhodomelaceae","Bostrychia","Florideophyceae","Bostrychia tenella",NA,NA,NA,NA,"Southeastern Brazil"
"198",412549,412549,696023,"Species","Bothus podas","(Delaroche, 1809)",127129,1,1,"Chordata","Pleuronectiformes","Bothidae","Bothus","Actinopteri","Bothus podas",NA,NA,NA,NA,"Southeastern Brazil"
"199",412590,412590,412582,"Species","Botrylloides nigrum","Herdman, 1886",215857,3,1,"Chordata","Stolidobranchia","Styelidae","Botrylloides","Ascidiacea","Botrylloides nigrum",NA,NA,NA,NA,"Southeastern Brazil"
"200",412594,412594,760367,"Genus","Botryllus","Gaertner, 1774",103529,1,1,"Chordata","Stolidobranchia","Styelidae","Botryllus","Ascidiacea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"201",412608,412608,412594,"Species","Botryllus tuberatus","Ritter & Forsyth, 1917",250109,3,1,"Chordata","Stolidobranchia","Styelidae","Botryllus","Ascidiacea","Botryllus tuberatus",NA,NA,NA,NA,"Southeastern Brazil"
"202",412627,412627,740075,"Species","Botryocladia pyriformis","(Børgesen) Kylin, 1931",145841,2,1,"Rhodophyta","Rhodymeniales","Rhodymeniaceae","Botryocladia","Florideophyceae","Botryocladia pyriformis",NA,NA,NA,NA,"Southeastern Brazil"
"203",412645,412645,774498,"Species","Bouchardia rosea","(Mawe, 1823)",235647,20,1,"Brachiopoda","Terebratulida","Bouchardiidae","Bouchardia","Rhynchonellata","Bouchardia rosea",NA,NA,NA,NA,"Southeastern Brazil"
"204",412653,412653,412672,"Genus","Bougainvillia","Lesson, 1830",117015,2,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"205",412656,412656,412653,"Species","Bougainvillia carolinensis","(McCady, 1859)",157917,27,2,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Hydrozoa","Bougainvillia carolinensis",NA,NA,NA,NA,"Southeastern Brazil"
"206",412878,412878,776261,"Species","Brachyplatystoma vaillantii","(Valenciennes, 1840)",279985,1,1,"Chordata","Siluriformes","Pimelodidae","Brachyplatystoma","Actinopteri","Brachyplatystoma vaillantii",NA,NA,NA,NA,"Southeastern Brazil"
"207",412984,412984,412982,"Species","Brama brama","(Bonnaterre, 1788)",126783,1,1,"Chordata","Perciformes","Bramidae","Brama","Actinopteri","Brama brama",NA,NA,NA,NA,"Southeastern Brazil"
"208",412985,412985,412982,"Species","Brama caribbea","Mead, 1972",273147,1,1,"Chordata","Perciformes","Bramidae","Brama","Actinopteri","Brama caribbea",NA,NA,NA,NA,"Southeastern Brazil"
"209",413016,413016,738817,"Genus","Branchiomaldane","Langerhans, 1881",129208,9,1,"Annelida",NA,"Arenicolidae","Branchiomaldane","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"210",413075,413075,607174,"Species","Brania arminii","(Langerhans, 1881)",131280,13,2,"Annelida","Phyllodocida","Syllidae","Brania","Polychaeta","Brania arminii",NA,NA,NA,NA,"Southeastern Brazil"
"211",413081,413081,607174,"Species","Brania pusilla","(Dujardin, 1851)",146738,2,1,"Annelida","Phyllodocida","Syllidae","Brania","Polychaeta","Brania pusilla",NA,NA,NA,NA,"Southeastern Brazil"
"212",413450,413450,770257,"Genus","Bryopsis","J.V.Lamouroux, 1809",143812,11,2,"Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Ulvophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"213",413467,413467,413450,"Species","Bryopsis pennata","J.V.Lamouroux, 1809",144456,47,3,"Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Ulvophyceae","Bryopsis pennata",NA,NA,NA,NA,"Southeastern Brazil"
"214",413472,413472,413450,"Species","Bryopsis plumosa","(Hudson) C.Agardh, 1823",144457,15,3,"Chlorophyta","Bryopsidales","Bryopsidaceae","Bryopsis","Ulvophyceae","Bryopsis plumosa",NA,NA,NA,NA,"Southeastern Brazil"
"215",413495,413495,769377,"Genus","Bubaris","Gray, 1867",131783,1,1,"Porifera","Bubarida","Bubaridae","Bubaris","Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"216",413655,413655,1014220,"Genus","Bulbamphiascus","Lang, 1944",115306,6,1,"Arthropoda","Harpacticoida","Miraciidae","Bulbamphiascus",NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"217",413703,413703,413698,"Species","Bulla striata","Bruguière, 1792",138940,36,3,"Mollusca","Cephalaspidea","Bullidae","Bulla","Gastropoda","Bulla striata",NA,NA,NA,NA,"Southeastern Brazil"
"218",413924,413924,413920,"Species","Bursatella leachii","Blainville, 1817",138759,5,2,"Mollusca","Anaspidea","Aplysiidae","Bursatella","Gastropoda","Bursatella leachii",NA,NA,NA,NA,"Southeastern Brazil"
"219",414061,414061,777683,"Genus","Cabira","Webster, 1879",157289,1,1,"Annelida","Phyllodocida","Pilargidae","Cabira","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"220",414063,414063,414061,"Species","Cabira incerta","Webster, 1879",157290,6,2,"Annelida","Phyllodocida","Pilargidae","Cabira","Polychaeta","Cabira incerta",NA,NA,NA,NA,"Southeastern Brazil"
