"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","ecoregion"
"402",695227,695227,395600,"Species","Abyssocucumis abyssorum","(Théel, 1886)",124597,1,1,"Echinodermata","Dendrochirotida","Cucumariidae","Abyssocucumis","Abyssocucumis abyssorum","Holothuroidea",NA,NA,"Chiloense"
"403",695475,695475,401717,"Genus","Amphioplus","Verrill, 1899",123611,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus",NA,"Ophiuroidea",NA,NA,"Chiloense"
"404",695614,695614,403774,"Species","Anthoptilum grandiflorum","(Verrill, 1879)",128504,2,2,"Cnidaria","Pennatulacea","Anthoptilidae","Anthoptilum","Anthoptilum grandiflorum","Anthozoa",NA,NA,"Chiloense"
"405",696174,696174,774297,"Genus","Calycopsis","Fewkes, 1882",117028,1,1,"Cnidaria","Anthoathecata","Bythotiaridae","Calycopsis",NA,"Hydrozoa",NA,NA,"Chiloense"
"406",696268,696268,767747,"Infraorder","Caridea","Dana, 1852",106674,1,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,"Chiloense"
"407",696387,696387,778804,"Infraorder","Cetacea","Brisson, 1762",2688,1,1,"Chordata","Cetartiodactyla",NA,NA,NA,"Mammalia",NA,NA,"Chiloense"
"408",696573,696573,423702,"Genus","Clausocalanus","Giesbrecht, 1888",104161,2,1,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus",NA,NA,NA,NA,"Chiloense"
"409",696864,696864,429802,"Genus","Cunina","Eschscholtz, 1829",117072,1,1,"Cnidaria","Narcomedusae","Cuninidae","Cunina",NA,"Hydrozoa",NA,NA,"Chiloense"
"410",697394,697394,398634,"Genus","Euchirella","Giesbrecht, 1888",104120,3,1,"Arthropoda","Calanoida","Aetideidae","Euchirella",NA,NA,NA,NA,"Chiloense"
"411",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,4,1,"Mollusca",NA,NA,NA,NA,"Gastropoda",NA,NA,"Chiloense"
"412",698362,698362,464712,"Genus","Loligo","Lamarck, 1798",138139,3,1,"Mollusca","Myopsida","Loliginidae","Loligo",NA,"Cephalopoda",NA,NA,"Chiloense"
"413",698481,698481,794395,"Family","Lysianassidae","Dana, 1849",101395,3,1,"Arthropoda","Amphipoda","Lysianassidae",NA,NA,"Malacostraca",NA,NA,"Chiloense"
"414",698592,698592,469012,"Species","Megaptera novaeangliae","(Borowski, 1781)",137092,24,1,"Chordata","Cetartiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae","Mammalia",TRUE,"LC","Chiloense"
"415",698765,698765,768522,"Species","Modeeria rotunda","(Quoy & Gaimard, 1827)",117970,1,1,"Cnidaria","Leptothecata","Tiarannidae","Modeeria","Modeeria rotunda","Hydrozoa",NA,NA,"Chiloense"
"416",698780,698780,472450,"Species","Molpadia musculus","Risso, 1826",124801,1,1,"Echinodermata","Molpadida","Molpadiidae","Molpadia","Molpadia musculus","Holothuroidea",NA,NA,"Chiloense"
"417",699834,699834,756165,"Genus","Pleurobranchaea","Leue, 1813",138363,1,1,"Mollusca","Pleurobranchomorpha","Pleurobranchaeidae","Pleurobranchaea",NA,"Gastropoda",NA,NA,"Chiloense"
"418",700248,700248,504197,"Species","Rhopalonema velatum","Gegenbaur, 1857",117865,2,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Rhopalonema","Rhopalonema velatum","Hydrozoa",NA,NA,"Chiloense"
"419",700486,700486,767750,"Family","Sergestidae","Dana, 1852",106731,1,1,"Arthropoda","Decapoda","Sergestidae",NA,NA,"Malacostraca",NA,NA,"Chiloense"
"420",700597,700597,759570,"Species","Solmundella bitentaculata","(Quoy & Gaimard, 1833)",117267,2,1,"Cnidaria","Narcomedusae","Aeginidae","Solmundella","Solmundella bitentaculata","Hydrozoa",NA,NA,"Chiloense"
"421",700949,700949,1011964,"Genus","Tellina","Linnaeus, 1758",138533,1,1,"Mollusca","Cardiida","Tellinidae","Tellina",NA,"Bivalvia",NA,NA,"Chiloense"
"422",713597,713597,437517,"Species","Ectopleura dumortierii","(Van Beneden, 1844)",117982,2,1,"Cnidaria","Anthoathecata","Tubulariidae","Ectopleura","Ectopleura dumortierii","Hydrozoa",NA,NA,"Chiloense"
"423",716855,716855,767963,"Species","Leucon (Leucon) assimilis","Sars, 1886",182339,1,1,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) assimilis","Malacostraca",NA,NA,"Chiloense"
"424",721149,721149,496544,"Subspecies","Porania (Porania) antarctica magellanica","Studer, 1876",178007,1,1,"Echinodermata","Valvatida","Poraniidae","Porania","Porania (Porania) antarctica","Asteroidea",NA,NA,"Chiloense"
"425",738061,738061,489355,"Order","Amphipoda","Latreille, 1816",1135,5,1,"Arthropoda","Amphipoda",NA,NA,NA,"Malacostraca",NA,NA,"Chiloense"
"426",738325,738325,738303,"Phylum","Annelida",NA,882,1,1,"Annelida",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"427",738422,738422,768906,"Genus","Anthomuricea","Studer, 1887",267228,2,2,"Cnidaria","Alcyonacea","Plexauridae","Anthomuricea",NA,"Anthozoa",NA,NA,"Chiloense"
"428",738436,738436,790071,"Class","Anthozoa","Ehrenberg, 1834",1292,13,1,"Cnidaria",NA,NA,NA,NA,"Anthozoa",NA,NA,"Chiloense"
"429",738689,738689,405321,"Species","Arbacia dufresii","(de Blainville)",160786,7,2,"Echinodermata","Arbacioida","Arbaciidae","Arbacia","Arbacia dufresii","Echinoidea",NA,NA,"Chiloense"
"430",739211,739211,572134,"Species","Asychis chilensis",NA,NA,1,1,"Annelida","Capitellida","Maldanidae","Asychis","Asychis chilensis","Polychaeta",NA,NA,"Chiloense"
"431",739633,739633,410300,"Species","Bathycalanus richardi","Sars G.O., 1905",104620,1,1,"Arthropoda","Calanoida","Megacalanidae","Bathycalanus","Bathycalanus richardi",NA,NA,NA,"Chiloense"
"432",739695,739695,410683,"Species","Bathyplotes moseleyi","(Théel, 1886)",174115,1,1,"Echinodermata","Aspidochirotida","Synallactidae","Bathyplotes","Bathyplotes moseleyi","Holothuroidea",TRUE,"DD","Chiloense"
"433",739909,739909,NA,"Superdomain","Biota",NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"434",740260,740260,738303,"Phylum","Bryozoa",NA,146142,17,2,"Bryozoa",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"435",740262,740262,740261,"Species","Buccella peruviana","(d'Orbigny)",NA,10,1,"Foraminifera","Rotaliida","Discorbidae","Buccella","Buccella peruviana",NA,NA,NA,"Chiloense"
"436",740331,740331,740321,"Species","Bulimina striata","d'Orbigny in Guérin-Méneville, 1843",113047,80,1,"Foraminifera","Rotaliida","Buliminidae","Bulimina","Bulimina striata","Globothalamea",NA,NA,"Chiloense"
"437",740817,740817,1029794,"Genus","Candona","Baird, 1845",415154,1,1,"Arthropoda","Podocopida","Candonidae","Candona",NA,"Ostracoda",NA,NA,"Chiloense"
"438",741077,741077,741070,"Species","Cassidulina laevigata","d'Orbigny, 1826",113077,32,1,"Foraminifera","Rotaliida","Cassidulinidae","Cassidulina","Cassidulina laevigata","Globothalamea",NA,NA,"Chiloense"
"439",741257,741257,739308,"Genus","Centraugaptilus","Sars G.O., 1920",104138,4,1,"Arthropoda","Calanoida","Augaptilidae","Centraugaptilus",NA,NA,NA,NA,"Chiloense"
"440",741297,741297,755479,"Genus","Cephalophanes","Sars G.O., 1907",104199,1,1,"Arthropoda","Calanoida","Phaennidae","Cephalophanes",NA,NA,NA,NA,"Chiloense"
"441",741403,741403,418928,"Species","Ceratothoa gaudichaudii","(H. Milne Edwards, 1840)",256729,1,1,"Arthropoda","Isopoda","Cymothoidae","Ceratothoa","Ceratothoa gaudichaudii","Malacostraca",NA,NA,"Chiloense"
"442",741550,741550,1042355,"Species","Chaetoderma araucanae","Osorio & Tarifeño, 1976",545005,1,1,"Mollusca","Chaetodermatida","Chaetodermatidae","Chaetoderma","Chaetoderma araucanae","Caudofoveata",NA,NA,"Chiloense"
"443",741567,741567,738303,"Phylum","Chaetognatha",NA,2081,10,2,"Chaetognatha",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"444",742089,742089,771490,"Family","Cirratulidae","Carus, 1863",919,1,1,"Annelida","Terebellida","Cirratulidae",NA,NA,"Polychaeta",NA,NA,"Chiloense"
"445",742115,742115,767162,"Infraclass","Cirripedia","Burmeister, 1834",1082,1,1,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"446",742252,742252,763307,"Family","Clavulariidae","Hickson, 1894",125270,4,2,"Cnidaria","Alcyonacea","Clavulariidae",NA,NA,"Anthozoa",NA,NA,"Chiloense"
"447",742337,742337,742336,"Species","Clymene gracillis",NA,211426,2,1,"Annelida","Capitellida","Maldanidae","Clymene","Clymene gracillis","Polychaeta",NA,NA,"Chiloense"
"448",742515,742515,425341,"Species","Colossendeis angusta","Sars, 1877",134659,1,1,"Arthropoda","Pantopoda","Colossendeidae","Colossendeis","Colossendeis angusta","Pycnogonida",NA,NA,"Chiloense"
"449",742988,742988,427266,"Species","Corynactis carnea","Studer, 1879",283837,9,1,"Cnidaria","Corallimorpharia","Corallimorphidae","Corynactis","Corynactis carnea","Anthozoa",NA,NA,"Chiloense"
"450",744453,744453,849945,"Infraphylum","Dinoflagellata",NA,146203,1,1,"Myzozoa",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"451",744676,744676,1014135,"Family","Doliolidae","Bronn, 1862",137215,2,1,"Chordata","Doliolida","Doliolidae",NA,NA,"Thaliacea",NA,NA,"Chiloense"
"452",745020,745020,437732,"Species","Ehrenbergina glabra","Heron-Allen & Earland, 1922",397206,12,1,"Foraminifera","Rotaliida","Cassidulinidae","Ehrenbergina","Ehrenbergina glabra","Globothalamea",NA,NA,"Chiloense"
"453",745572,745572,739308,"Genus","Euaugaptilus","Sars G.O., 1920",104139,1,1,"Arthropoda","Calanoida","Augaptilidae","Euaugaptilus",NA,NA,NA,NA,"Chiloense"
"454",745701,745701,745700,"Species","Eudoxoides spiralis","(Bigelow, 1911)",135424,3,1,"Cnidaria","Siphonophorae","Diphyidae","Eudoxoides","Eudoxoides spiralis","Hydrozoa",NA,NA,"Chiloense"
"455",745893,745893,701305,"Genus","Eurhomalea","Cossmann, 1920",492474,2,1,"Mollusca","Veneroida","Veneridae","Eurhomalea",NA,"Bivalvia",NA,NA,"Chiloense"
"456",745894,745894,745893,"Species","Eurhomalea rufa","(Lamarck, 1818)",507645,1,1,"Mollusca","Veneroida","Veneridae","Eurhomalea","Eurhomalea rufa","Bivalvia",NA,NA,"Chiloense"
"457",746051,746051,443091,"Species","Exogone homosetosa","Hartmann-Schröder, 1965",327978,1,1,"Annelida","Phyllodocida","Syllidae","Exogone","Exogone homosetosa","Polychaeta",NA,NA,"Chiloense"
"458",746275,746275,443932,"Species","Fissurina laevigata","Reuss, 1850",113205,3,1,"Foraminifera","Lagenida","Ellipsolagenidae","Fissurina","Fissurina laevigata","Foraminifera incertae sedis",NA,NA,"Chiloense"
"459",746355,746355,774534,"Species","Florisphaera profunda","Okada & Honjo, 1973",235952,15,1,"Haptophyta","Prymnesiophyceae incertae sedis",NA,"Florisphaera","Florisphaera profunda","Prymnesiophyceae",NA,NA,"Chiloense"
"460",746374,746374,823298,"Phylum","Foraminifera",NA,1410,4,1,"Foraminifera",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"461",746388,746388,803081,"Species","Foveolaria elliptica","Busk, 1884",467614,1,1,"Bryozoa","Cheilostomatida","Foveolariidae","Foveolaria","Foveolaria elliptica","Gymnolaemata",NA,NA,"Chiloense"
"462",746567,746567,771404,"Genus","Galaxias","Cuvier, 1816",269179,2,2,"Chordata","Osmeriformes","Galaxiidae","Galaxias",NA,"Actinopteri",NA,NA,"Chiloense"
"463",746827,746827,1024948,"Genus","Globigerina","d'Orbigny, 1826",112197,213,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerina",NA,"Globothalamea",NA,NA,"Chiloense"
"464",746828,746828,746827,"Species","Globigerina bulloides","d'Orbigny, 1826",113434,375,3,"Foraminifera","Globigerinida","Globigerinidae","Globigerina","Globigerina bulloides","Globothalamea",NA,NA,"Chiloense"
"465",746839,746839,768186,"Species","Globigerinella calida","(Parker, 1962)",418106,2,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globigerinella calida","Globothalamea",NA,NA,"Chiloense"
"466",746841,746841,768186,"Species","Globigerinella siphonifera","(d'Orbigny, 1839)",113440,1,1,"Foraminifera","Globigerinida","Globigerinidae","Globigerinella","Globigerinella siphonifera","Globothalamea",NA,NA,"Chiloense"
"467",746849,746849,446767,"Species","Globigerinoides ruber","(d'Orbigny, 1839)",113444,3,2,"Foraminifera","Globigerinida","Globigerinidae","Globigerinoides","Globigerinoides ruber","Globothalamea",NA,NA,"Chiloense"
"468",746863,746863,446787,"Species","Globocassidulina crassa","(d'Orbigny, 1839)",397221,40,1,"Foraminifera","Rotaliida","Cassidulinidae","Globocassidulina","Globocassidulina crassa","Globothalamea",NA,NA,"Chiloense"
"469",746873,746873,629048,"Species","Globorotalia crassaformis","(Galloway & Wissler, 1927)",418113,219,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassaformis","Globothalamea",NA,NA,"Chiloense"
"470",746874,746874,629048,"Species","Globorotalia crassula","Cushman & Stewart, 1930",466343,52,1,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia crassula","Globothalamea",NA,NA,"Chiloense"
"471",746877,746877,629048,"Species","Globorotalia inflata","(d'Orbigny, 1839)",113449,302,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia inflata","Globothalamea",NA,NA,"Chiloense"
"472",746890,746890,629048,"Species","Globorotalia truncatulinoides","(d'Orbigny, 1839)",113453,70,2,"Foraminifera","Globigerinida","Globorotaliidae","Globorotalia","Globorotalia truncatulinoides","Globothalamea",NA,NA,"Chiloense"
"473",746896,746896,821010,"Species","Globorotaloides hexagonus",NA,NA,10,1,"Foraminifera","Globigerinida","Candeinidae","Globorotaloides","Globorotaloides hexagonus",NA,NA,NA,"Chiloense"
"474",747044,747044,767336,"Species","Gonactinia prolifera","(Sars, 1835)",100912,16,3,"Cnidaria","Actiniaria","Gonactiniidae","Gonactinia","Gonactinia prolifera","Anthozoa",NA,NA,"Chiloense"
"475",747665,747665,1029263,"Genus","Hanzawaia","Asano, 1944",112151,1,1,"Foraminifera","Rotaliida","Anomalinidae","Hanzawaia",NA,"Globothalamea",NA,NA,"Chiloense"
"476",748035,748035,775269,"Species","Heterias exul","(F. Mueller, 1892)",260624,4,1,"Arthropoda","Isopoda","Janiridae","Heterias","Heterias exul","Malacostraca",NA,NA,"Chiloense"
"477",748147,748147,748130,"Genus","Heterostylites","Sars G.O., 1920",104179,3,1,"Arthropoda","Calanoida","Heterorhabdidae","Heterostylites",NA,NA,NA,NA,"Chiloense"
"478",748172,748172,738436,"Subclass","Hexacorallia","Haeckel, 1896",1340,14,1,"Cnidaria",NA,NA,NA,NA,"Anthozoa",NA,NA,"Chiloense"
"479",748324,748324,768179,"Species","Hoeglundina elegans","(d'Orbigny, 1878)",113341,72,2,"Foraminifera","Robertinida","Epistominidae","Hoeglundina","Hoeglundina elegans","Globothalamea",NA,NA,"Chiloense"
"480",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,17,2,"Cnidaria",NA,NA,NA,NA,"Hydrozoa",NA,NA,"Chiloense"
"481",749218,749218,768116,"Genus","Lagena","Walker & Boys, 1798",112215,28,2,"Foraminifera","Lagenida","Lagenidae","Lagena",NA,"Foraminifera incertae sedis",NA,NA,"Chiloense"
"482",749225,749225,749218,"Species","Lagena striata","(d'Orbigny, 1839)",113507,14,2,"Foraminifera","Lagenida","Lagenidae","Lagena","Lagena striata","Foraminifera incertae sedis",NA,NA,"Chiloense"
"483",749506,749506,1011418,"Genus","Lenticulina","Lamarck, 1804",112284,9,2,"Foraminifera","Lagenida","Vaginulinidae","Lenticulina",NA,"Foraminifera incertae sedis",NA,NA,"Chiloense"
"484",749786,749786,767961,"Species","Leucon (Crymoleucon) septemdentatus","Zimmer, 1902",182322,4,2,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Crymoleucon) septemdentatus","Malacostraca",NA,NA,"Chiloense"
"485",749799,749799,767963,"Species","Leucon (Leucon) meredithi","Petrescu, 1991",182347,1,1,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) meredithi","Malacostraca",NA,NA,"Chiloense"
"486",751000,751000,467672,"Species","Malletia chilensis","Desmoulins, 1832",506226,1,1,"Mollusca","Nuculanoida","Malletiidae","Malletia","Malletia chilensis","Bivalvia",NA,NA,"Chiloense"
"487",751171,751171,1011458,"Genus","Marginulina","d'Orbigny, 1826",112221,1,1,"Foraminifera","Lagenida","Vaginulinidae","Marginulina",NA,"Foraminifera incertae sedis",NA,NA,"Chiloense"
"488",751211,751211,768227,"Species","Martinottiella communis","(d'Orbigny, 1846)",113913,4,1,"Foraminifera","Textulariida","Eggerellidae","Martinottiella","Martinottiella communis","Globothalamea",NA,NA,"Chiloense"
"489",752480,752480,474716,"Species","Mysidopsis intii","Holmquist, 1957",161428,1,1,"Arthropoda","Mysida","Mysidae","Mysidopsis","Mysidopsis intii","Malacostraca",NA,NA,"Chiloense"
"490",752857,752857,738303,"Phylum","Nemertea",NA,152391,1,1,"Nemertea",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"491",752921,752921,793969,"Species","Neogloboquadrina dutertrei","(d'Orbigny, 1839)",113473,38,2,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina dutertrei","Globothalamea",NA,NA,"Chiloense"
"492",753503,753503,738436,"Subclass","Octocorallia","Haeckel, 1866",1341,3,1,"Cnidaria",NA,NA,NA,NA,"Anthozoa",NA,NA,"Chiloense"
"493",753562,753562,771207,"Genus","Odontesthes","Evermann & Kendall, 1906",270070,5,1,"Chordata","Atheriniformes","Atherinidae","Odontesthes",NA,"Actinopteri",NA,NA,"Chiloense"
"494",753645,753645,802965,"Species","Ogivalia elegans","(d'Orbigny, 1842)",472579,1,1,"Bryozoa","Cheilostomatida",NA,"Ogivalia","Ogivalia elegans","Gymnolaemata",NA,NA,"Chiloense"
"495",753751,753751,755479,"Genus","Onchocalanus","Sars G.O., 1905",104201,1,1,"Arthropoda","Calanoida","Phaennidae","Onchocalanus",NA,NA,NA,NA,"Chiloense"
"496",753974,753974,652062,"Species","Orbulina universa","d'Orbigny, 1839",113460,95,2,"Foraminifera","Globigerinida","Globigerinidae","Orbulina","Orbulina universa","Globothalamea",NA,NA,"Chiloense"
"497",754014,754014,768181,"Species","Oridorsalis umbonatus","(Reuss, 1851)",254690,69,1,"Foraminifera","Rotaliida","Alabaminidae","Oridorsalis","Oridorsalis umbonatus","Globothalamea",NA,NA,"Chiloense"
"498",754136,754136,769564,"Genus","Oulangia","Milne Edwards & Haime, 1848",267659,2,2,"Cnidaria","Scleractinia","Rhizangiidae","Oulangia",NA,"Anthozoa",NA,NA,"Chiloense"
"499",754241,754241,739308,"Genus","Pachyptilus","Sars G.O., 1920",104142,1,1,"Arthropoda","Calanoida","Augaptilidae","Pachyptilus",NA,NA,NA,NA,"Chiloense"
"500",754421,754421,485011,"Species","Pandora braziliensis","G. B. Sowerby II, 1874",506831,1,1,"Mollusca",NA,"Pandoridae","Pandora","Pandora braziliensis","Bivalvia",NA,NA,"Chiloense"
"501",755453,755453,767052,"Family","Petromyzontidae","Bonaparte, 1831",101163,2,1,"Chordata","Petromyzontiformes","Petromyzontidae",NA,NA,"Petromyzonti",NA,NA,"Chiloense"
"502",755609,755609,777208,"Genus","Philomedes","Lilljeborg, 1853",127524,1,1,"Arthropoda","Myodocopida","Philomedidae","Philomedes",NA,"Ostracoda",NA,NA,"Chiloense"
"503",755699,755699,491771,"Species","Phronima atlantica","Guérin-Méneville, 1836",103271,1,1,"Arthropoda","Amphipoda","Phronimidae","Phronima","Phronima atlantica","Malacostraca",NA,NA,"Chiloense"
"504",755917,755917,766931,"Superclass","Pisces",NA,11676,3,1,"Chordata",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"505",756395,756395,738325,"Class","Polychaeta","Grube, 1850",883,3,1,"Annelida",NA,NA,NA,NA,"Polychaeta",NA,NA,"Chiloense"
"506",756778,756778,1014194,"Genus","Potamocypris","Brady, 1870",714362,1,1,"Arthropoda","Podocopida","Cyprididae","Potamocypris",NA,"Ostracoda",NA,NA,"Chiloense"
"507",756947,756947,778550,"Species","Propagurus gaudichaudii","(H. Milne Edwards, 1836)",366891,2,2,"Arthropoda","Decapoda","Paguridae","Propagurus","Propagurus gaudichaudii","Malacostraca",NA,NA,"Chiloense"
"508",757543,757543,501522,"Species","Pullenia bulloides","(d'Orbigny, 1846)",113110,50,1,"Foraminifera","Rotaliida","Nonionidae","Pullenia","Pullenia bulloides","Globothalamea",NA,NA,"Chiloense"
"509",757624,757624,501999,"Species","Pyrgo depressa","(d'Orbigny, 1826)",112587,5,1,"Foraminifera","Miliolida","Hauerinidae","Pyrgo","Pyrgo depressa","Tubothalamea",NA,NA,"Chiloense"
"510",757627,757627,501999,"Species","Pyrgo nasuta","Cushman, 1935",417696,1,1,"Foraminifera","Miliolida","Hauerinidae","Pyrgo","Pyrgo nasuta","Tubothalamea",NA,NA,"Chiloense"
"511",757628,757628,501999,"Species","Pyrgo oblonga","(d'Orbigny, 1839)",112594,2,1,"Foraminifera","Miliolida","Hauerinidae","Pyrgo","Pyrgo oblonga","Tubothalamea",NA,NA,"Chiloense"
"512",757630,757630,501999,"Species","Pyrgo subsphaerica","(d'Orbigny, 1839)",112601,2,1,"Foraminifera","Miliolida","Hauerinidae","Pyrgo","Pyrgo subsphaerica","Tubothalamea",NA,NA,"Chiloense"
"513",757767,757767,757768,"Family","Rajidae","de Blainville, 1816",105711,1,1,"Chordata","Rajiformes","Rajidae",NA,NA,"Elasmobranchii",NA,NA,"Chiloense"
"514",757938,757938,774274,"Species","Rhaptothyreus typicus","Hope & Murphy, 1969",229818,1,1,"Nematoda","Rhaptothyreida","Rhaptothyreidae","Rhaptothyreus","Rhaptothyreus typicus","Nematoda incertae sedis",NA,NA,"Chiloense"
"515",758391,758391,1040393,"Family","Sagartiidae","Gosse, 1858",100681,2,2,"Cnidaria","Actiniaria","Sagartiidae",NA,NA,"Anthozoa",NA,NA,"Chiloense"
"516",758422,758422,1013623,"Genus","Salpa","Forskål, 1775",137233,3,1,"Chordata","Salpida","Salpidae","Salpa",NA,"Thaliacea",NA,NA,"Chiloense"
"517",758608,758608,507748,"Genus","Scaphocalanus","Sars G.O., 1900",104228,3,1,"Arthropoda","Calanoida","Scolecitrichidae","Scaphocalanus",NA,NA,NA,NA,"Chiloense"
"518",758763,758763,507748,"Genus","Scolecithricella","Sars G.O., 1902",104229,3,1,"Arthropoda","Calanoida","Scolecitrichidae","Scolecithricella",NA,NA,NA,NA,"Chiloense"
"519",759382,759382,738303,"Phylum","Sipuncula",NA,1268,1,1,"Sipuncula",NA,NA,NA,NA,NA,NA,NA,"Chiloense"
"520",759384,759384,766909,"Family","Sipunculidae","Rafinesque, 1814",1648,1,1,"Sipuncula","Golfingiida","Sipunculidae",NA,NA,"Sipunculidea",NA,NA,"Chiloense"
"521",761265,761265,676168,"Class","Thaliacea","Van der Haeven, 1850",22626,1,1,"Chordata",NA,NA,NA,NA,"Thaliacea",NA,NA,"Chiloense"
"522",761461,761461,756823,"Genus","Thouarella","Gray, 1870",125323,2,2,"Cnidaria","Alcyonacea","Primnoidae","Thouarella",NA,"Anthozoa",NA,NA,"Chiloense"
"523",761657,761657,766892,"Family","Tomopteridae","Grube, 1850",958,1,1,"Annelida","Phyllodocida","Tomopteridae",NA,NA,"Polychaeta",NA,NA,"Chiloense"
"524",761834,761834,1029836,"Genus","Trichomycterus","Valenciennes, 1832",271141,4,2,"Chordata","Siluriformes","Trichomycteridae","Trichomycterus",NA,"Actinopteri",NA,NA,"Chiloense"
"525",761910,761910,768209,"Species","Trifarina angulosa","(Williamson, 1858)",113756,37,1,"Foraminifera","Rotaliida","Uvigerinidae","Trifarina","Trifarina angulosa","Globothalamea",NA,NA,"Chiloense"
"526",761963,761963,521517,"Species","Triloculina tricarinata","d'Orbigny, 1826",112771,7,1,"Foraminifera","Miliolida","Hauerinidae","Triloculina","Triloculina tricarinata","Tubothalamea",NA,NA,"Chiloense"
"527",762213,762213,756046,"Class","Turbellaria",NA,794,2,1,"Platyhelminthes",NA,NA,NA,NA,"Turbellaria",NA,NA,"Chiloense"
"528",762496,762496,767553,"Genus","Undinella","Sars G.O., 1900",104247,1,1,"Arthropoda","Calanoida","Tharybidae","Undinella",NA,NA,NA,NA,"Chiloense"
"529",762655,762655,803323,"Species","Vemacumella heardi","Petrescu, 2001",468206,1,1,"Arthropoda","Cumacea","Nannastacidae","Vemacumella","Vemacumella heardi","Malacostraca",NA,NA,"Chiloense"
"530",763100,763100,526343,"Genus","Yoldia","Möller, 1842",138672,1,1,"Mollusca","Nuculanoida","Yoldiidae","Yoldia",NA,"Bivalvia",NA,NA,"Chiloense"
"531",763613,763613,763632,"Species","Clathria (Microciona) antarctica","(Topsent, 1917)",167613,2,2,"Porifera","Poecilosclerida","Microcionidae","Clathria","Clathria (Microciona) antarctica","Demospongiae",NA,NA,"Chiloense"
"532",763691,763691,527305,"Species","Clathria (Clathria) discreta","(Thiele, 1905)",167518,7,3,"Porifera","Poecilosclerida","Microcionidae","Clathria","Clathria (Clathria) discreta","Demospongiae",NA,NA,"Chiloense"
"533",764164,764164,769467,"Species","Cliothosa hancocki","(Topsent, 1888)",134147,2,2,"Porifera","Clionaida","Clionaidae","Cliothosa","Cliothosa hancocki","Demospongiae",NA,NA,"Chiloense"
"534",764743,764743,769440,"Species","Guitarra dendyi","(Kirkpatrick, 1907)",168403,2,2,"Porifera","Poecilosclerida","Guitarridae","Guitarra","Guitarra dendyi","Demospongiae",NA,NA,"Chiloense"
"535",765104,765104,778915,"Superfamily","Pterotracheoidea","Rafinesque, 1814",387338,3,1,"Mollusca","Littorinimorpha",NA,NA,NA,"Gastropoda",NA,NA,"Chiloense"
"536",765404,765404,769429,"Species","Halicnemia papillosa","(Thiele, 1905)",165983,4,2,"Porifera","Axinellida","Stelligeridae","Halicnemia","Halicnemia papillosa","Demospongiae",NA,NA,"Chiloense"
"537",765754,765754,456726,"Species","Idanthyrsus macropalea","(Schmarda, 1861)",333667,1,1,"Annelida","Terebellida","Sabellariidae","Idanthyrsus","Idanthyrsus macropalea","Polychaeta",NA,NA,"Chiloense"
"538",766015,766015,766035,"Species","Myxilla (Myxilla) mollis","Ridley & Dendy, 1886",169478,2,2,"Porifera","Poecilosclerida","Myxillidae","Myxilla","Myxilla (Myxilla) mollis","Demospongiae",NA,NA,"Chiloense"
"539",766138,766138,774902,"Species","Amphiura (Amphiura) magellanica","Ljungman, 1867",243045,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura (Amphiura) magellanica","Ophiuroidea",NA,NA,"Chiloense"
"540",766607,766607,763730,"Species","Clathria (Axosuberites) flabellata","(Topsent, 1916)",234360,2,2,"Porifera","Poecilosclerida","Microcionidae","Clathria","Clathria (Axosuberites) flabellata","Demospongiae",NA,NA,"Chiloense"
"541",766786,766786,778081,"Genus","Nullosetigera","Soh, Ohtsuka, Imabayashi & Suh, 1999",344705,4,1,"Arthropoda","Calanoida","Nullosetigeridae","Nullosetigera",NA,NA,NA,NA,"Chiloense"
